county,precinct,office,district,party,candidate,votes,absentee/mail,provisional,election_day
Westmoreland,UNITY TOWNSHIP MUTUAL,State Senate,39,NON,Write-in,19,9,0,10
Westmoreland,UNITY TOWNSHIP PLEASANT UNITY,State Senate,39,NON,Write-in,14,5,0,9
Westmoreland,UNITY TOWNSHIP ROBLE,State Senate,39,NON,Write-in,19,4,0,15
Westmoreland,UNITY TOWNSHIP WHITNEY,State Senate,39,NON,Write-in,27,12,0,15
Westmoreland,WEST NEWTON BORO 1ST WARD,State Senate,39,NON,Write-in,14,9,0,5
Westmoreland,WEST NEWTON BORO 2ND WARD,State Senate,39,NON,Write-in,10,5,0,5
Westmoreland,WEST NEWTON BORO 3RD WARD,State Senate,39,NON,Write-in,12,5,0,7
Westmoreland,YOUNGSTOWN BORO,State Senate,39,NON,Write-in,6,3,0,3
Westmoreland,YOUNGWOOD BORO 1ST DISTRICT,State Senate,39,NON,Write-in,16,10,0,6
Westmoreland,YOUNGWOOD BORO 2ND DISTRICT,State Senate,39,NON,Write-in,10,4,0,6
Westmoreland,YOUNGWOOD BORO 3RD DISTRICT,State Senate,39,NON,Write-in,25,7,0,18
Westmoreland,ALLEGHENY TOWNSHIP #1 SHEARERS,State Senate,41,REP,Joe Pittman,1551,364,4,1183
Westmoreland,ALLEGHENY TOWNSHIP #2 MCKEES,State Senate,41,REP,Joe Pittman,411,54,3,354
Westmoreland,ALLEGHENY TOWNSHIP #3 SOBERS,State Senate,41,REP,Joe Pittman,1054,186,2,866
Westmoreland,ALLEGHENY TOWNSHIP #4 STEWARTS,State Senate,41,REP,Joe Pittman,497,77,1,419
Westmoreland,ALLEGHENY TOWNSHIP #5 BELLVUE,State Senate,41,REP,Joe Pittman,343,81,0,262
Westmoreland,ARNOLD 1-1,State Senate,41,REP,Joe Pittman,111,25,2,84
Westmoreland,ARNOLD 1-2,State Senate,41,REP,Joe Pittman,71,16,0,55
Westmoreland,ARNOLD 2-1,State Senate,41,REP,Joe Pittman,285,60,0,225
Westmoreland,ARNOLD 2-2,State Senate,41,REP,Joe Pittman,304,51,2,251
Westmoreland,ARNOLD 2-3,State Senate,41,REP,Joe Pittman,309,40,3,266
Westmoreland,AVONMORE BORO,State Senate,41,REP,Joe Pittman,397,60,2,335
Westmoreland,BELL TOWNSHIP PERRYSVILLE,State Senate,41,REP,Joe Pittman,617,114,4,499
Westmoreland,BELL TOWNSHIP ROARING RUN,State Senate,41,REP,Joe Pittman,243,20,1,222
Westmoreland,BELL TOWNSHIP SALINA,State Senate,41,REP,Joe Pittman,185,18,1,166
Westmoreland,BOLIVAR BORO,State Senate,41,REP,Joe Pittman,158,12,3,143
Westmoreland,DERRY BORO 1ST WARD,State Senate,41,REP,Joe Pittman,348,78,1,269
Westmoreland,DERRY BORO 2ND WARD,State Senate,41,REP,Joe Pittman,247,31,0,216
Westmoreland,DERRY BORO 3RD WARD,State Senate,41,REP,Joe Pittman,211,15,7,189
Westmoreland,DERRY BORO 4TH WARD,State Senate,41,REP,Joe Pittman,185,18,3,164
Westmoreland,DERRY TOWNSHIP ALTERS,State Senate,41,REP,Joe Pittman,623,112,1,510
Westmoreland,DERRY TOWNSHIP BRADENVILLE,State Senate,41,REP,Joe Pittman,347,58,2,287
Westmoreland,DERRY TOWNSHIP COKEVILLE,State Senate,41,REP,Joe Pittman,336,51,0,285
Westmoreland,DERRY TOWNSHIP COOPERSTOWN,State Senate,41,REP,Joe Pittman,700,137,1,562
Westmoreland,DERRY TOWNSHIP KINGSTON,State Senate,41,REP,Joe Pittman,251,38,1,212
Westmoreland,DERRY TOWNSHIP LOYALHANNA,State Senate,41,REP,Joe Pittman,390,76,0,314
Westmoreland,DERRY TOWNSHIP MILLWOOD,State Senate,41,REP,Joe Pittman,528,96,4,428
Westmoreland,DERRY TOWNSHIP NEW DERRY,State Senate,41,REP,Joe Pittman,779,141,0,638
Westmoreland,DERRY TOWNSHIP PEANUT,State Senate,41,REP,Joe Pittman,374,62,1,311
Westmoreland,DERRY TOWNSHIP SAXMAN,State Senate,41,REP,Joe Pittman,599,110,4,485
Westmoreland,DERRY TOWNSHIP SCALP LEVEL,State Senate,41,REP,Joe Pittman,306,39,0,267
Westmoreland,DERRY TOWNSHIP SIMPSONS,State Senate,41,REP,Joe Pittman,381,80,3,298
Westmoreland,DERRY TOWNSHIP TORRANCE,State Senate,41,REP,Joe Pittman,128,62,0,66
Westmoreland,EAST VANDERGRIFT BORO,State Senate,41,REP,Joe Pittman,191,12,2,177
Westmoreland,FAIRFIELD TOWNSHIP FAIRFIELD,State Senate,41,REP,Joe Pittman,256,39,1,216
Westmoreland,FAIRFIELD TOWNSHIP NORTH FAIRFIELD,State Senate,41,REP,Joe Pittman,195,19,0,176
Westmoreland,FAIRFIELD TOWNSHIP SOUTH FAIRFIELD,State Senate,41,REP,Joe Pittman,504,80,2,422
Westmoreland,HYDE PARK BORO,State Senate,41,REP,Joe Pittman,222,35,1,186
Westmoreland,LAUREL MOUNTAIN BORO,State Senate,41,REP,Joe Pittman,53,10,0,43
Westmoreland,LIGONIER BORO,State Senate,41,REP,Joe Pittman,676,164,0,512
Westmoreland,LIGONIER TOWNSHIP IDLE PARK,State Senate,41,REP,Joe Pittman,686,124,0,562
Westmoreland,LIGONIER TOWNSHIP LAUGHLINTOWN,State Senate,41,REP,Joe Pittman,289,46,0,243
Westmoreland,LIGONIER TOWNSHIP NORTH LIGONIER,State Senate,41,REP,Joe Pittman,975,214,5,756
Westmoreland,LIGONIER TOWNSHIP SOUTH LIGONIER,State Senate,41,REP,Joe Pittman,340,56,4,280
Westmoreland,LIGONIER TOWNSHIP WATERFORD,State Senate,41,REP,Joe Pittman,534,80,3,451
Westmoreland,LIGONIER TOWNSHIP WILPEN,State Senate,41,REP,Joe Pittman,205,19,0,186
Westmoreland,LOWER BURRELL 1-1,State Senate,41,REP,Joe Pittman,778,121,3,654
Westmoreland,LOWER BURRELL 1-2,State Senate,41,REP,Joe Pittman,1001,184,0,817
Westmoreland,LOWER BURRELL 2-1,State Senate,41,REP,Joe Pittman,518,106,4,408
Westmoreland,LOWER BURRELL 2-2,State Senate,41,REP,Joe Pittman,463,63,2,398
Westmoreland,LOWER BURRELL 2-3,State Senate,41,REP,Joe Pittman,366,57,1,308
Westmoreland,LOWER BURRELL 3-1,State Senate,41,REP,Joe Pittman,762,149,7,606
Westmoreland,LOWER BURRELL 3-2,State Senate,41,REP,Joe Pittman,317,45,2,270
Westmoreland,LOWER BURRELL 4-1,State Senate,41,REP,Joe Pittman,497,81,1,415
Westmoreland,LOWER BURRELL 4-2,State Senate,41,REP,Joe Pittman,587,130,5,452
Westmoreland,LOYALHANNA TOWNSHIP NO 1,State Senate,41,REP,Joe Pittman,589,61,7,521
Westmoreland,LOYALHANNA TOWNSHIP NO 2,State Senate,41,REP,Joe Pittman,237,45,0,192
Westmoreland,NEW ALEXANDRIA BORO,State Senate,41,REP,Joe Pittman,233,27,0,206
Westmoreland,NEW FLORENCE BORO,State Senate,41,REP,Joe Pittman,259,29,1,229
Westmoreland,NEW KENSINGTON 2ND WARD,State Senate,41,REP,Joe Pittman,69,10,0,59
Westmoreland,NEW KENSINGTON 3-1,State Senate,41,REP,Joe Pittman,199,34,2,163
Westmoreland,NEW KENSINGTON 3-2,State Senate,41,REP,Joe Pittman,270,61,1,208
Westmoreland,NEW KENSINGTON 3-3,State Senate,41,REP,Joe Pittman,254,44,0,210
Westmoreland,NEW KENSINGTON 3-4,State Senate,41,REP,Joe Pittman,372,70,3,299
Westmoreland,NEW KENSINGTON 4-1,State Senate,41,REP,Joe Pittman,117,23,2,92
Westmoreland,NEW KENSINGTON 4-2,State Senate,41,REP,Joe Pittman,504,94,3,407
Westmoreland,NEW KENSINGTON 4-3,State Senate,41,REP,Joe Pittman,369,64,2,303
Westmoreland,NEW KENSINGTON 4-4,State Senate,41,REP,Joe Pittman,521,90,1,430
Westmoreland,NEW KENSINGTON 4-5,State Senate,41,REP,Joe Pittman,262,68,1,193
Westmoreland,NEW KENSINGTON 5TH WARD,State Senate,41,REP,Joe Pittman,123,18,2,103
Westmoreland,NEW KENSINGTON 6TH WARD,State Senate,41,REP,Joe Pittman,141,27,0,114
Westmoreland,NEW KENSINGTON 7-1,State Senate,41,REP,Joe Pittman,279,58,0,221
Westmoreland,NEW KENSINGTON 7-2,State Senate,41,REP,Joe Pittman,401,79,2,320
Westmoreland,OKLAHOMA BORO,State Senate,41,REP,Joe Pittman,351,45,0,306
Westmoreland,SEWARD BORO,State Senate,41,REP,Joe Pittman,159,18,0,141
Westmoreland,ST. CLAIR TOWNSHIP SEWARD,State Senate,41,REP,Joe Pittman,230,31,0,199
Westmoreland,ST. CLAIR TOWNSHIP ST. CLAIR,State Senate,41,REP,Joe Pittman,340,44,2,294
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,State Senate,41,REP,Joe Pittman,572,83,1,488
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,State Senate,41,REP,Joe Pittman,501,96,1,404
Westmoreland,VANDERGRIFT 1ST WARD,State Senate,41,REP,Joe Pittman,171,19,2,150
Westmoreland,VANDERGRIFT 2ND WARD,State Senate,41,REP,Joe Pittman,258,31,0,227
Westmoreland,VANDERGRIFT 3RD WARD,State Senate,41,REP,Joe Pittman,257,40,0,217
Westmoreland,VANDERGRIFT 4TH WARD,State Senate,41,REP,Joe Pittman,193,23,1,169
Westmoreland,VANDERGRIFT 5TH WARD,State Senate,41,REP,Joe Pittman,269,46,1,222
Westmoreland,VANDERGRIFT 6TH WARD,State Senate,41,REP,Joe Pittman,360,56,2,302
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,State Senate,41,REP,Joe Pittman,1343,348,3,992
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,State Senate,41,REP,Joe Pittman,653,140,1,512
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,State Senate,41,REP,Joe Pittman,770,200,5,565
Westmoreland,WASHINGTON TOWNSHIP PAULTON,State Senate,41,REP,Joe Pittman,640,111,1,528
Westmoreland,WEST LEECHBURG BORO,State Senate,41,REP,Joe Pittman,577,77,2,498
Westmoreland,ALLEGHENY TOWNSHIP #1 SHEARERS,State Senate,41,NON,Write-in,42,25,0,17
Westmoreland,ALLEGHENY TOWNSHIP #2 MCKEES,State Senate,41,NON,Write-in,2,2,0,0
Westmoreland,ALLEGHENY TOWNSHIP #3 SOBERS,State Senate,41,NON,Write-in,30,16,0,14
Westmoreland,ALLEGHENY TOWNSHIP #4 STEWARTS,State Senate,41,NON,Write-in,18,6,0,12
Westmoreland,ALLEGHENY TOWNSHIP #5 BELLVUE,State Senate,41,NON,Write-in,11,5,0,6
Westmoreland,ARNOLD 1-1,State Senate,41,NON,Write-in,4,2,0,2
Westmoreland,ARNOLD 1-2,State Senate,41,NON,Write-in,6,2,1,3
Westmoreland,ARNOLD 2-1,State Senate,41,NON,Write-in,15,4,0,11
Westmoreland,ARNOLD 2-2,State Senate,41,NON,Write-in,19,6,1,12
Westmoreland,ARNOLD 2-3,State Senate,41,NON,Write-in,23,10,1,12
Westmoreland,AVONMORE BORO,State Senate,41,NON,Write-in,9,5,0,4
Westmoreland,BELL TOWNSHIP PERRYSVILLE,State Senate,41,NON,Write-in,11,7,0,4
Westmoreland,BELL TOWNSHIP ROARING RUN,State Senate,41,NON,Write-in,5,2,0,3
Westmoreland,BELL TOWNSHIP SALINA,State Senate,41,NON,Write-in,0,0,0,0
Westmoreland,BOLIVAR BORO,State Senate,41,NON,Write-in,3,0,0,3
Westmoreland,DERRY BORO 1ST WARD,State Senate,41,NON,Write-in,8,3,0,5
Westmoreland,DERRY BORO 2ND WARD,State Senate,41,NON,Write-in,14,6,0,8
Westmoreland,DERRY BORO 3RD WARD,State Senate,41,NON,Write-in,3,1,0,2
Westmoreland,DERRY BORO 4TH WARD,State Senate,41,NON,Write-in,3,1,0,2
Westmoreland,DERRY TOWNSHIP ALTERS,State Senate,41,NON,Write-in,10,5,0,5
Westmoreland,DERRY TOWNSHIP BRADENVILLE,State Senate,41,NON,Write-in,14,8,1,5
Westmoreland,DERRY TOWNSHIP COKEVILLE,State Senate,41,NON,Write-in,8,3,0,5
Westmoreland,DERRY TOWNSHIP COOPERSTOWN,State Senate,41,NON,Write-in,14,6,0,8
Westmoreland,DERRY TOWNSHIP KINGSTON,State Senate,41,NON,Write-in,5,2,0,3
Westmoreland,DERRY TOWNSHIP LOYALHANNA,State Senate,41,NON,Write-in,16,11,0,5
Westmoreland,DERRY TOWNSHIP MILLWOOD,State Senate,41,NON,Write-in,5,4,0,1
Westmoreland,DERRY TOWNSHIP NEW DERRY,State Senate,41,NON,Write-in,15,6,1,8
Westmoreland,DERRY TOWNSHIP PEANUT,State Senate,41,NON,Write-in,8,3,0,5
Westmoreland,DERRY TOWNSHIP SAXMAN,State Senate,41,NON,Write-in,22,7,0,15
Westmoreland,DERRY TOWNSHIP SCALP LEVEL,State Senate,41,NON,Write-in,9,3,0,6
Westmoreland,DERRY TOWNSHIP SIMPSONS,State Senate,41,NON,Write-in,3,0,0,3
Westmoreland,DERRY TOWNSHIP TORRANCE,State Senate,41,NON,Write-in,1,0,0,1
Westmoreland,EAST VANDERGRIFT BORO,State Senate,41,NON,Write-in,4,1,0,3
Westmoreland,FAIRFIELD TOWNSHIP FAIRFIELD,State Senate,41,NON,Write-in,11,7,0,4
Westmoreland,FAIRFIELD TOWNSHIP NORTH FAIRFIELD,State Senate,41,NON,Write-in,3,0,0,3
Westmoreland,FAIRFIELD TOWNSHIP SOUTH FAIRFIELD,State Senate,41,NON,Write-in,7,3,0,4
Westmoreland,HYDE PARK BORO,State Senate,41,NON,Write-in,1,0,0,1
Westmoreland,LAUREL MOUNTAIN BORO,State Senate,41,NON,Write-in,3,1,0,2
Westmoreland,LIGONIER BORO,State Senate,41,NON,Write-in,25,8,0,17
Westmoreland,LIGONIER TOWNSHIP IDLE PARK,State Senate,41,NON,Write-in,12,6,0,6
Westmoreland,LIGONIER TOWNSHIP LAUGHLINTOWN,State Senate,41,NON,Write-in,9,2,0,7
Westmoreland,LIGONIER TOWNSHIP NORTH LIGONIER,State Senate,41,NON,Write-in,30,14,0,16
Westmoreland,LIGONIER TOWNSHIP SOUTH LIGONIER,State Senate,41,NON,Write-in,11,6,0,5
Westmoreland,LIGONIER TOWNSHIP WATERFORD,State Senate,41,NON,Write-in,6,3,0,3
Westmoreland,LIGONIER TOWNSHIP WILPEN,State Senate,41,NON,Write-in,8,4,0,4
Westmoreland,LOWER BURRELL 1-1,State Senate,41,NON,Write-in,28,12,0,16
Westmoreland,LOWER BURRELL 1-2,State Senate,41,NON,Write-in,39,15,0,24
Westmoreland,LOWER BURRELL 2-1,State Senate,41,NON,Write-in,9,0,0,9
Westmoreland,LOWER BURRELL 2-2,State Senate,41,NON,Write-in,12,8,0,4
Westmoreland,LOWER BURRELL 2-3,State Senate,41,NON,Write-in,18,6,0,12
Westmoreland,LOWER BURRELL 3-1,State Senate,41,NON,Write-in,30,15,0,15
Westmoreland,LOWER BURRELL 3-2,State Senate,41,NON,Write-in,7,3,0,4
Westmoreland,LOWER BURRELL 4-1,State Senate,41,NON,Write-in,19,10,0,9
Westmoreland,LOWER BURRELL 4-2,State Senate,41,NON,Write-in,10,4,0,6
Westmoreland,LOYALHANNA TOWNSHIP NO 1,State Senate,41,NON,Write-in,17,9,0,8
Westmoreland,LOYALHANNA TOWNSHIP NO 2,State Senate,41,NON,Write-in,0,0,0,0
Westmoreland,NEW ALEXANDRIA BORO,State Senate,41,NON,Write-in,5,2,0,3
Westmoreland,NEW FLORENCE BORO,State Senate,41,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 2ND WARD,State Senate,41,NON,Write-in,10,5,0,5
Westmoreland,NEW KENSINGTON 3-1,State Senate,41,NON,Write-in,7,2,0,5
Westmoreland,NEW KENSINGTON 3-2,State Senate,41,NON,Write-in,11,2,0,9
Westmoreland,NEW KENSINGTON 3-3,State Senate,41,NON,Write-in,6,4,0,2
Westmoreland,NEW KENSINGTON 3-4,State Senate,41,NON,Write-in,16,5,0,11
Westmoreland,NEW KENSINGTON 4-1,State Senate,41,NON,Write-in,11,7,0,4
Westmoreland,NEW KENSINGTON 4-2,State Senate,41,NON,Write-in,40,12,1,27
Westmoreland,NEW KENSINGTON 4-3,State Senate,41,NON,Write-in,17,5,0,12
Westmoreland,NEW KENSINGTON 4-4,State Senate,41,NON,Write-in,30,12,0,18
Westmoreland,NEW KENSINGTON 4-5,State Senate,41,NON,Write-in,23,14,0,9
Westmoreland,NEW KENSINGTON 5TH WARD,State Senate,41,NON,Write-in,7,3,0,4
Westmoreland,NEW KENSINGTON 6TH WARD,State Senate,41,NON,Write-in,15,5,0,10
Westmoreland,NEW KENSINGTON 7-1,State Senate,41,NON,Write-in,12,4,0,8
Westmoreland,NEW KENSINGTON 7-2,State Senate,41,NON,Write-in,14,8,0,6
Westmoreland,OKLAHOMA BORO,State Senate,41,NON,Write-in,10,7,0,3
Westmoreland,SEWARD BORO,State Senate,41,NON,Write-in,0,0,0,0
Westmoreland,ST. CLAIR TOWNSHIP SEWARD,State Senate,41,NON,Write-in,7,5,0,2
Westmoreland,ST. CLAIR TOWNSHIP ST. CLAIR,State Senate,41,NON,Write-in,3,3,0,0
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,State Senate,41,NON,Write-in,12,5,0,7
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,State Senate,41,NON,Write-in,13,7,0,6
Westmoreland,VANDERGRIFT 1ST WARD,State Senate,41,NON,Write-in,9,5,0,4
Westmoreland,VANDERGRIFT 2ND WARD,State Senate,41,NON,Write-in,12,3,0,9
Westmoreland,VANDERGRIFT 3RD WARD,State Senate,41,NON,Write-in,18,5,0,13
Westmoreland,VANDERGRIFT 4TH WARD,State Senate,41,NON,Write-in,9,2,0,7
Westmoreland,VANDERGRIFT 5TH WARD,State Senate,41,NON,Write-in,5,2,0,3
Westmoreland,VANDERGRIFT 6TH WARD,State Senate,41,NON,Write-in,9,2,0,7
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,State Senate,41,NON,Write-in,37,24,0,13
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,State Senate,41,NON,Write-in,22,10,1,11
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,State Senate,41,NON,Write-in,18,9,0,9
Westmoreland,WASHINGTON TOWNSHIP PAULTON,State Senate,41,NON,Write-in,25,17,0,8
Westmoreland,WEST LEECHBURG BORO,State Senate,41,NON,Write-in,15,5,0,10
Westmoreland,ARNOLD 1-1,State House,55,REP,Jill Cooper,76,17,0,59
Westmoreland,ARNOLD 1-2,State House,55,REP,Jill Cooper,54,12,1,41
Westmoreland,ARNOLD 2-1,State House,55,REP,Jill Cooper,212,38,0,174
Westmoreland,ARNOLD 2-2,State House,55,REP,Jill Cooper,233,32,1,200
Westmoreland,ARNOLD 2-3,State House,55,REP,Jill Cooper,227,22,0,205
Westmoreland,AVONMORE BORO,State House,55,REP,Jill Cooper,369,50,2,317
Westmoreland,BELL TOWNSHIP PERRYSVILLE,State House,55,REP,Jill Cooper,582,99,4,479
Westmoreland,BELL TOWNSHIP ROARING RUN,State House,55,REP,Jill Cooper,225,17,1,207
Westmoreland,BELL TOWNSHIP SALINA,State House,55,REP,Jill Cooper,168,16,1,151
Westmoreland,DELMONT BORO,State House,55,REP,Jill Cooper,1135,222,3,910
Westmoreland,DERRY TOWNSHIP ALTERS,State House,55,REP,Jill Cooper,596,102,0,494
Westmoreland,DERRY TOWNSHIP SIMPSONS,State House,55,REP,Jill Cooper,364,73,3,288
Westmoreland,EXPORT BORO,State House,55,REP,Jill Cooper,334,45,3,286
Westmoreland,LOWER BURRELL 4-1,State House,55,REP,Jill Cooper,434,65,1,368
Westmoreland,LOYALHANNA TOWNSHIP NO 1,State House,55,REP,Jill Cooper,564,68,6,490
Westmoreland,LOYALHANNA TOWNSHIP NO 2,State House,55,REP,Jill Cooper,239,39,1,199
Westmoreland,MURRYSVILLE EAST MANORDALE,State House,55,REP,Jill Cooper,1254,345,17,892
Westmoreland,MURRYSVILLE EAST MURRYSVILLE,State House,55,REP,Jill Cooper,768,171,3,594
Westmoreland,MURRYSVILLE MANORDALE,State House,55,REP,Jill Cooper,1045,290,1,754
Westmoreland,MURRYSVILLE NEWLONSBURG 1,State House,55,REP,Jill Cooper,940,363,2,575
Westmoreland,MURRYSVILLE NEWLONSBURG 2,State House,55,REP,Jill Cooper,1110,394,5,711
Westmoreland,MURRYSVILLE SARDIS 1,State House,55,REP,Jill Cooper,961,354,5,602
Westmoreland,MURRYSVILLE SARDIS 2,State House,55,REP,Jill Cooper,1127,332,7,788
Westmoreland,MURRYSVILLE SOUTH MURRYSVILLE,State House,55,REP,Jill Cooper,1059,314,4,741
Westmoreland,MURRYSVILLE WEST MURRYSVILLE,State House,55,REP,Jill Cooper,1134,337,1,796
Westmoreland,NEW ALEXANDRIA BORO,State House,55,REP,Jill Cooper,222,27,0,195
Westmoreland,NEW KENSINGTON 2ND WARD,State House,55,REP,Jill Cooper,50,10,0,40
Westmoreland,NEW KENSINGTON 3-1,State House,55,REP,Jill Cooper,161,28,1,132
Westmoreland,NEW KENSINGTON 3-2,State House,55,REP,Jill Cooper,230,46,1,183
Westmoreland,NEW KENSINGTON 3-3,State House,55,REP,Jill Cooper,243,43,0,200
Westmoreland,NEW KENSINGTON 3-4,State House,55,REP,Jill Cooper,318,71,1,246
Westmoreland,NEW KENSINGTON 4-1,State House,55,REP,Jill Cooper,78,19,1,58
Westmoreland,NEW KENSINGTON 4-2,State House,55,REP,Jill Cooper,444,75,6,363
Westmoreland,NEW KENSINGTON 4-3,State House,55,REP,Jill Cooper,321,45,2,274
Westmoreland,NEW KENSINGTON 4-4,State House,55,REP,Jill Cooper,460,82,1,377
Westmoreland,NEW KENSINGTON 4-5,State House,55,REP,Jill Cooper,245,59,0,186
Westmoreland,NEW KENSINGTON 5TH WARD,State House,55,REP,Jill Cooper,96,13,1,82
Westmoreland,NEW KENSINGTON 6TH WARD,State House,55,REP,Jill Cooper,129,25,0,104
Westmoreland,NEW KENSINGTON 7-1,State House,55,REP,Jill Cooper,242,45,0,197
Westmoreland,NEW KENSINGTON 7-2,State House,55,REP,Jill Cooper,350,63,2,285
Westmoreland,OKLAHOMA BORO,State House,55,REP,Jill Cooper,335,42,1,292
Westmoreland,SALEM TOWNSHIP FIVE POINTS,State House,55,REP,Jill Cooper,720,99,4,617
Westmoreland,SALEM TOWNSHIP HUGUS,State House,55,REP,Jill Cooper,237,31,1,205
Westmoreland,SALEM TOWNSHIP MECHLINGS,State House,55,REP,Jill Cooper,181,24,0,157
Westmoreland,SALEM TOWNSHIP NEW SALEM,State House,55,REP,Jill Cooper,814,185,2,627
Westmoreland,SALEM TOWNSHIP SLICKVILLE,State House,55,REP,Jill Cooper,264,35,1,228
Westmoreland,SALEM TOWNSHIP STEELES,State House,55,REP,Jill Cooper,419,85,2,332
Westmoreland,SALEM TOWNSHIP TREES MILLS,State House,55,REP,Jill Cooper,354,39,2,313
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,State House,55,REP,Jill Cooper,560,76,2,482
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,State House,55,REP,Jill Cooper,475,85,1,389
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,State House,55,REP,Jill Cooper,1282,328,3,951
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,State House,55,REP,Jill Cooper,604,125,3,476
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,State House,55,REP,Jill Cooper,737,190,6,541
Westmoreland,WASHINGTON TOWNSHIP PAULTON,State House,55,REP,Jill Cooper,608,85,1,522
Westmoreland,ARNOLD 1-1,State House,55,DEM,Davon Magwood,112,18,4,90
Westmoreland,ARNOLD 1-2,State House,55,DEM,Davon Magwood,103,28,0,75
Westmoreland,ARNOLD 2-1,State House,55,DEM,Davon Magwood,216,70,0,146
Westmoreland,ARNOLD 2-2,State House,55,DEM,Davon Magwood,280,63,4,213
Westmoreland,ARNOLD 2-3,State House,55,DEM,Davon Magwood,283,75,5,203
Westmoreland,AVONMORE BORO,State House,55,DEM,Davon Magwood,140,44,1,95
Westmoreland,BELL TOWNSHIP PERRYSVILLE,State House,55,DEM,Davon Magwood,163,75,1,87
Westmoreland,BELL TOWNSHIP ROARING RUN,State House,55,DEM,Davon Magwood,79,32,0,47
Westmoreland,BELL TOWNSHIP SALINA,State House,55,DEM,Davon Magwood,56,8,0,48
Westmoreland,DELMONT BORO,State House,55,DEM,Davon Magwood,478,195,2,281
Westmoreland,DERRY TOWNSHIP ALTERS,State House,55,DEM,Davon Magwood,172,82,2,88
Westmoreland,DERRY TOWNSHIP SIMPSONS,State House,55,DEM,Davon Magwood,93,36,1,56
Westmoreland,EXPORT BORO,State House,55,DEM,Davon Magwood,127,43,1,83
Westmoreland,LOWER BURRELL 4-1,State House,55,DEM,Davon Magwood,218,80,0,138
Westmoreland,LOYALHANNA TOWNSHIP NO 1,State House,55,DEM,Davon Magwood,200,48,1,151
Westmoreland,LOYALHANNA TOWNSHIP NO 2,State House,55,DEM,Davon Magwood,49,26,1,22
Westmoreland,MURRYSVILLE EAST MANORDALE,State House,55,DEM,Davon Magwood,553,269,12,272
Westmoreland,MURRYSVILLE EAST MURRYSVILLE,State House,55,DEM,Davon Magwood,475,187,3,285
Westmoreland,MURRYSVILLE MANORDALE,State House,55,DEM,Davon Magwood,447,230,4,213
Westmoreland,MURRYSVILLE NEWLONSBURG 1,State House,55,DEM,Davon Magwood,473,268,4,201
Westmoreland,MURRYSVILLE NEWLONSBURG 2,State House,55,DEM,Davon Magwood,522,295,4,223
Westmoreland,MURRYSVILLE SARDIS 1,State House,55,DEM,Davon Magwood,639,349,8,282
Westmoreland,MURRYSVILLE SARDIS 2,State House,55,DEM,Davon Magwood,428,225,4,199
Westmoreland,MURRYSVILLE SOUTH MURRYSVILLE,State House,55,DEM,Davon Magwood,460,260,5,195
Westmoreland,MURRYSVILLE WEST MURRYSVILLE,State House,55,DEM,Davon Magwood,614,308,4,302
Westmoreland,NEW ALEXANDRIA BORO,State House,55,DEM,Davon Magwood,91,26,0,65
Westmoreland,NEW KENSINGTON 2ND WARD,State House,55,DEM,Davon Magwood,98,24,0,74
Westmoreland,NEW KENSINGTON 3-1,State House,55,DEM,Davon Magwood,153,33,2,118
Westmoreland,NEW KENSINGTON 3-2,State House,55,DEM,Davon Magwood,159,64,2,93
Westmoreland,NEW KENSINGTON 3-3,State House,55,DEM,Davon Magwood,123,41,1,81
Westmoreland,NEW KENSINGTON 3-4,State House,55,DEM,Davon Magwood,202,48,4,150
Westmoreland,NEW KENSINGTON 4-1,State House,55,DEM,Davon Magwood,161,49,3,109
Westmoreland,NEW KENSINGTON 4-2,State House,55,DEM,Davon Magwood,374,110,4,260
Westmoreland,NEW KENSINGTON 4-3,State House,55,DEM,Davon Magwood,242,95,0,147
Westmoreland,NEW KENSINGTON 4-4,State House,55,DEM,Davon Magwood,321,100,0,221
Westmoreland,NEW KENSINGTON 4-5,State House,55,DEM,Davon Magwood,197,83,2,112
Westmoreland,NEW KENSINGTON 5TH WARD,State House,55,DEM,Davon Magwood,87,23,0,64
Westmoreland,NEW KENSINGTON 6TH WARD,State House,55,DEM,Davon Magwood,156,39,0,117
Westmoreland,NEW KENSINGTON 7-1,State House,55,DEM,Davon Magwood,188,76,0,112
Westmoreland,NEW KENSINGTON 7-2,State House,55,DEM,Davon Magwood,206,74,1,131
Westmoreland,OKLAHOMA BORO,State House,55,DEM,Davon Magwood,116,35,1,80
