county,precinct,office,district,party,candidate,votes,absentee/mail-in,provisional,election_day
Cambria,Richland Township No. 5,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,3,0,4
Cambria,Richland Township No. 6,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,2,0,6
Cambria,Richland Township No. 7,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,2,0,7
Cambria,Richland Township No. 8,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,2,0,7
Cambria,Richland Township No. 9,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,0,3
Cambria,Sankertown Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,1,0,3
Cambria,Scalp Level Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,2,0,2
Cambria,South Fork Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,0,0,6
Cambria,Southmont Borough No. 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,3,3,7
Cambria,Southmont Borough No. 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,0,7
Cambria,Stonycreek Township - Ward 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,0,0,5
Cambria,Stonycreek Township - Ward 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,0,3
Cambria,Stonycreek Township - Ward 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,3,0,7
Cambria,Stonycreek Township - Ward 4,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,1,1,3
Cambria,Summerhill Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,0,0,3
Cambria,Summerhill Township - North,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,0,7
Cambria,Summerhill Township - South,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,3,0,10
Cambria,Susquehanna Township - North,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,2,0,4
Cambria,Susquehanna Township - South,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,1,0,7
Cambria,Tunnelhill Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,1,0,0,1
Cambria,Upper Yoder Township No. 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,2,0,7
Cambria,Upper Yoder Township No. 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,1,1,5
Cambria,Upper Yoder Township No. 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,3,0,9
Cambria,Upper Yoder Township No. 4,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,2,0,9
Cambria,Vintondale Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,3,0,1
Cambria,Washington Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,0,0,5
Cambria,West Carroll Township - North,State Treasurer,,LIB,NICKOLAS CIESIELSKI,5,1,0,4
Cambria,West Carroll Township - South,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,1,0,3
Cambria,Westmont Borough No. 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,15,0,1,14
Cambria,Westmont Borough No. 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,12,6,0,6
Cambria,Westmont Borough No. 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,13,1,1,11
Cambria,West Taylor Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,0,0,4
Cambria,White Township,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,1,1,9
Cambria,Wilmore Borough,State Treasurer,,LIB,NICKOLAS CIESIELSKI,2,0,0,2
Cambria,Johnstown Center Town,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,4,0,4
Cambria,Johnstown Kernville,State Treasurer,,LIB,NICKOLAS CIESIELSKI,2,0,0,2
Cambria,Johnstown Seventh Ward,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,1,0,5
Cambria,Johnstown Eighth Ward No. 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,4,1,0,3
Cambria,Johnstown Eighth Ward No. 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,1,1,9
Cambria,Johnstown Old Conemaugh Woodvale,State Treasurer,,LIB,NICKOLAS CIESIELSKI,6,1,1,4
Cambria,Johnstown Prospect,State Treasurer,,LIB,NICKOLAS CIESIELSKI,0,0,0,0
Cambria,Johnstown Cambria City,State Treasurer,,LIB,NICKOLAS CIESIELSKI,1,0,0,1
Cambria,Johnstown Seventeenth Ward No. 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,11,1,0,10
Cambria,Johnstown Seventeenth Ward No. 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,2,1,6
Cambria,Johnstown Seventeenth Ward No. 3,State Treasurer,,LIB,NICKOLAS CIESIELSKI,8,2,0,6
Cambria,Johnstown Seventeenth Ward No. 4,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,1,0,2
Cambria,Johnstown Eighteenth Ward,State Treasurer,,LIB,NICKOLAS CIESIELSKI,3,1,0,2
Cambria,Johnstown Nineteenth Ward,State Treasurer,,LIB,NICKOLAS CIESIELSKI,7,0,0,7
Cambria,Johnstown Twentieth Ward No. 1,State Treasurer,,LIB,NICKOLAS CIESIELSKI,10,2,0,8
Cambria,Johnstown Twentieth Ward No. 2,State Treasurer,,LIB,NICKOLAS CIESIELSKI,9,1,1,7
Cambria,Johnstown Twenty-First Ward,State Treasurer,,LIB,NICKOLAS CIESIELSKI,1,1,0,0
Cambria,Adams Township No. 1,State Treasurer,,CNS,TROY BOWMAN,4,0,0,4
Cambria,Adams Township - Dunlo,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Adams Township - Elton,State Treasurer,,CNS,TROY BOWMAN,4,2,0,2
Cambria,Adams Township - Gramlingtown,State Treasurer,,CNS,TROY BOWMAN,6,1,0,5
Cambria,Adams Township - St. Michael,State Treasurer,,CNS,TROY BOWMAN,5,1,0,4
Cambria,Allegheny Township,State Treasurer,,CNS,TROY BOWMAN,10,1,1,8
Cambria,Ashville Borough,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Barr Township,State Treasurer,,CNS,TROY BOWMAN,7,0,0,7
Cambria,Blacklick Township,State Treasurer,,CNS,TROY BOWMAN,5,0,0,5
Cambria,Brownstown Borough,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Cambria Township No. 1,State Treasurer,,CNS,TROY BOWMAN,3,1,0,2
Cambria,Cambria Township - Colver,State Treasurer,,CNS,TROY BOWMAN,9,1,0,8
Cambria,Cambria Township - Revloc,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,Cambria Township No. 4,State Treasurer,,CNS,TROY BOWMAN,6,1,1,4
Cambria,Carrolltown Borough,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Cassandra Borough,State Treasurer,,CNS,TROY BOWMAN,1,0,0,1
Cambria,Chest Springs Borough,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,Chest Township,State Treasurer,,CNS,TROY BOWMAN,7,1,0,6
Cambria,Clearfield Township,State Treasurer,,CNS,TROY BOWMAN,7,1,0,6
Cambria,Conemaugh Township - Cover Hill,State Treasurer,,CNS,TROY BOWMAN,12,0,0,12
Cambria,Conemaugh Township - Center,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Cresson Borough,State Treasurer,,CNS,TROY BOWMAN,7,2,0,5
Cambria,Cresson Township - North,State Treasurer,,CNS,TROY BOWMAN,5,0,0,5
Cambria,Cresson Township - South,State Treasurer,,CNS,TROY BOWMAN,1,0,0,1
Cambria,Croyle Township No. 1,State Treasurer,,CNS,TROY BOWMAN,6,0,0,6
Cambria,Croyle Township No. 2,State Treasurer,,CNS,TROY BOWMAN,5,1,0,4
Cambria,Daisytown Borough,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Dale Borough,State Treasurer,,CNS,TROY BOWMAN,3,1,0,2
Cambria,Dean Township,State Treasurer,,CNS,TROY BOWMAN,4,0,0,4
Cambria,East Carroll Township - North,State Treasurer,,CNS,TROY BOWMAN,2,1,0,1
Cambria,East Carroll Township - South,State Treasurer,,CNS,TROY BOWMAN,5,1,0,4
Cambria,East Conemaugh Borough,State Treasurer,,CNS,TROY BOWMAN,5,1,0,4
Cambria,East Taylor Township No. 1,State Treasurer,,CNS,TROY BOWMAN,5,0,0,5
Cambria,East Taylor Township No. 2,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Ebensburg Borough - Center,State Treasurer,,CNS,TROY BOWMAN,4,0,1,3
Cambria,Ebensburg Borough - East,State Treasurer,,CNS,TROY BOWMAN,7,1,0,6
Cambria,Ebensburg Borough - West,State Treasurer,,CNS,TROY BOWMAN,7,0,0,7
Cambria,Ehrenfeld Borough,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,Elder Township,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Ferndale Borough,State Treasurer,,CNS,TROY BOWMAN,9,1,0,8
Cambria,Franklin Borough,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,Gallitzin Borough,State Treasurer,,CNS,TROY BOWMAN,9,3,0,6
Cambria,Gallitzin Township,State Treasurer,,CNS,TROY BOWMAN,8,1,1,6
Cambria,Geistown Borough No. 1,State Treasurer,,CNS,TROY BOWMAN,4,0,0,4
Cambria,Geistown Borough No. 2,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Hastings Borough,State Treasurer,,CNS,TROY BOWMAN,8,2,0,6
Cambria,Jackson Township No. 1,State Treasurer,,CNS,TROY BOWMAN,3,1,0,2
Cambria,Jackson Township - Vinco,State Treasurer,,CNS,TROY BOWMAN,9,1,1,7
Cambria,Jackson Township No. 3,State Treasurer,,CNS,TROY BOWMAN,7,4,0,3
Cambria,Lilly Borough - 1st Ward,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,LILLY BOROUGH 2ND WARD,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Lorain Borough,State Treasurer,,CNS,TROY BOWMAN,7,3,0,4
Cambria,Loretto Borough.,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,Lower Yoder Township No. 1,State Treasurer,,CNS,TROY BOWMAN,5,2,1,2
Cambria,Lower Yoder Township No. 2,State Treasurer,,CNS,TROY BOWMAN,5,2,0,3
Cambria,Middle Taylor Township,State Treasurer,,CNS,TROY BOWMAN,1,0,0,1
Cambria,Munster Township,State Treasurer,,CNS,TROY BOWMAN,6,1,0,5
Cambria,Nanty Glo Borough - 1st Ward,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Nanty Glo Borough - 2nd Ward,State Treasurer,,CNS,TROY BOWMAN,6,0,0,6
Cambria,Northern Cambria North,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Northern Cambria Center,State Treasurer,,CNS,TROY BOWMAN,5,2,0,3
Cambria,Northern Cambria South,State Treasurer,,CNS,TROY BOWMAN,5,0,0,5
Cambria,Patton Borough - 1st Ward,State Treasurer,,CNS,TROY BOWMAN,5,0,0,5
Cambria,Patton Borough - 2nd Ward,State Treasurer,,CNS,TROY BOWMAN,2,1,0,1
Cambria,Portage Borough - 1st Ward,State Treasurer,,CNS,TROY BOWMAN,3,1,0,2
Cambria,PORTAGE BOROUGH 2ND WARD,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Portage Borough - 3rd Ward,State Treasurer,,CNS,TROY BOWMAN,6,1,0,5
Cambria,Portage Township - Center,State Treasurer,,CNS,TROY BOWMAN,11,1,0,10
Cambria,Portage Township - Southwest,State Treasurer,,CNS,TROY BOWMAN,11,3,0,8
Cambria,Reade Township,State Treasurer,,CNS,TROY BOWMAN,8,1,0,7
Cambria,Richland Township No. 1,State Treasurer,,CNS,TROY BOWMAN,1,0,0,1
Cambria,Richland Township No. 2,State Treasurer,,CNS,TROY BOWMAN,7,2,0,5
Cambria,Richland Township No. 3,State Treasurer,,CNS,TROY BOWMAN,5,0,1,4
Cambria,Richland Township No. 4,State Treasurer,,CNS,TROY BOWMAN,3,1,0,2
Cambria,Richland Township No. 5,State Treasurer,,CNS,TROY BOWMAN,5,1,0,4
Cambria,Richland Township No. 6,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Richland Township No. 7,State Treasurer,,CNS,TROY BOWMAN,2,1,0,1
Cambria,Richland Township No. 8,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Richland Township No. 9,State Treasurer,,CNS,TROY BOWMAN,1,0,0,1
Cambria,Sankertown Borough,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Scalp Level Borough,State Treasurer,,CNS,TROY BOWMAN,3,0,1,2
Cambria,South Fork Borough,State Treasurer,,CNS,TROY BOWMAN,10,1,0,9
Cambria,Southmont Borough No. 1,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Southmont Borough No. 2,State Treasurer,,CNS,TROY BOWMAN,5,1,0,4
Cambria,Stonycreek Township - Ward 1,State Treasurer,,CNS,TROY BOWMAN,2,0,1,1
Cambria,Stonycreek Township - Ward 2,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,Stonycreek Township - Ward 3,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Stonycreek Township - Ward 4,State Treasurer,,CNS,TROY BOWMAN,7,2,0,5
Cambria,Summerhill Borough,State Treasurer,,CNS,TROY BOWMAN,1,0,0,1
Cambria,Summerhill Township - North,State Treasurer,,CNS,TROY BOWMAN,8,0,0,8
Cambria,Summerhill Township - South,State Treasurer,,CNS,TROY BOWMAN,8,0,0,8
Cambria,Susquehanna Township - North,State Treasurer,,CNS,TROY BOWMAN,5,0,0,5
Cambria,Susquehanna Township - South,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Tunnelhill Borough,State Treasurer,,CNS,TROY BOWMAN,1,0,1,0
Cambria,Upper Yoder Township No. 1,State Treasurer,,CNS,TROY BOWMAN,4,2,0,2
Cambria,Upper Yoder Township No. 2,State Treasurer,,CNS,TROY BOWMAN,11,4,0,7
Cambria,Upper Yoder Township No. 3,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Upper Yoder Township No. 4,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Vintondale Borough,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Washington Township,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,West Carroll Township - North,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,West Carroll Township - South,State Treasurer,,CNS,TROY BOWMAN,1,0,0,1
Cambria,Westmont Borough No. 1,State Treasurer,,CNS,TROY BOWMAN,5,0,1,4
Cambria,Westmont Borough No. 2,State Treasurer,,CNS,TROY BOWMAN,2,1,0,1
Cambria,Westmont Borough No. 3,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,West Taylor Township,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,White Township,State Treasurer,,CNS,TROY BOWMAN,4,0,0,4
Cambria,Wilmore Borough,State Treasurer,,CNS,TROY BOWMAN,0,0,0,0
Cambria,Johnstown Center Town,State Treasurer,,CNS,TROY BOWMAN,5,0,0,5
Cambria,Johnstown Kernville,State Treasurer,,CNS,TROY BOWMAN,4,1,0,3
Cambria,Johnstown Seventh Ward,State Treasurer,,CNS,TROY BOWMAN,4,2,0,2
Cambria,Johnstown Eighth Ward No. 1,State Treasurer,,CNS,TROY BOWMAN,4,0,0,4
Cambria,Johnstown Eighth Ward No. 3,State Treasurer,,CNS,TROY BOWMAN,8,1,0,7
Cambria,Johnstown Old Conemaugh Woodvale,State Treasurer,,CNS,TROY BOWMAN,3,0,0,3
Cambria,Johnstown Prospect,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Johnstown Cambria City,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Johnstown Seventeenth Ward No. 1,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Johnstown Seventeenth Ward No. 2,State Treasurer,,CNS,TROY BOWMAN,6,1,0,5
Cambria,Johnstown Seventeenth Ward No. 3,State Treasurer,,CNS,TROY BOWMAN,3,1,0,2
Cambria,Johnstown Seventeenth Ward No. 4,State Treasurer,,CNS,TROY BOWMAN,3,1,0,2
Cambria,Johnstown Eighteenth Ward,State Treasurer,,CNS,TROY BOWMAN,4,0,0,4
Cambria,Johnstown Nineteenth Ward,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Johnstown Twentieth Ward No. 1,State Treasurer,,CNS,TROY BOWMAN,8,2,0,6
Cambria,Johnstown Twentieth Ward No. 2,State Treasurer,,CNS,TROY BOWMAN,2,0,0,2
Cambria,Johnstown Twenty-First Ward,State Treasurer,,CNS,TROY BOWMAN,3,2,0,1
Cambria,Adams Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,Adams Township - Dunlo,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Adams Township - Elton,State Treasurer,,FRW,CHRIS FOSTER,1,1,0,0
Cambria,Adams Township - Gramlingtown,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,Adams Township - St. Michael,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Allegheny Township,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Ashville Borough,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Barr Township,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Blacklick Township,State Treasurer,,FRW,CHRIS FOSTER,4,1,0,3
Cambria,Brownstown Borough,State Treasurer,,FRW,CHRIS FOSTER,6,3,0,3
Cambria,Cambria Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,6,3,0,3
Cambria,Cambria Township - Colver,State Treasurer,,FRW,CHRIS FOSTER,1,0,1,0
Cambria,Cambria Township - Revloc,State Treasurer,,FRW,CHRIS FOSTER,4,2,0,2
Cambria,Cambria Township No. 4,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,Carrolltown Borough,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,Cassandra Borough,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Chest Springs Borough,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Chest Township,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Clearfield Township,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Conemaugh Township - Cover Hill,State Treasurer,,FRW,CHRIS FOSTER,4,0,1,3
Cambria,Conemaugh Township - Center,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Cresson Borough,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,Cresson Township - North,State Treasurer,,FRW,CHRIS FOSTER,2,1,0,1
Cambria,Cresson Township - South,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Croyle Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Croyle Township No. 2,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Daisytown Borough,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Dale Borough,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Dean Township,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,East Carroll Township - North,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,East Carroll Township - South,State Treasurer,,FRW,CHRIS FOSTER,5,0,1,4
Cambria,East Conemaugh Borough,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,East Taylor Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,East Taylor Township No. 2,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Ebensburg Borough - Center,State Treasurer,,FRW,CHRIS FOSTER,4,3,0,1
Cambria,Ebensburg Borough - East,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Ebensburg Borough - West,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Ehrenfeld Borough,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Elder Township,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Ferndale Borough,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,Franklin Borough,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Gallitzin Borough,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Gallitzin Township,State Treasurer,,FRW,CHRIS FOSTER,2,1,0,1
Cambria,Geistown Borough No. 1,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Geistown Borough No. 2,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,Hastings Borough,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Jackson Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Jackson Township - Vinco,State Treasurer,,FRW,CHRIS FOSTER,7,1,1,5
Cambria,Jackson Township No. 3,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,Lilly Borough - 1st Ward,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,LILLY BOROUGH 2ND WARD,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Lorain Borough,State Treasurer,,FRW,CHRIS FOSTER,2,1,0,1
Cambria,Loretto Borough.,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Lower Yoder Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Lower Yoder Township No. 2,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Middle Taylor Township,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Munster Township,State Treasurer,,FRW,CHRIS FOSTER,1,1,0,0
Cambria,Nanty Glo Borough - 1st Ward,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Nanty Glo Borough - 2nd Ward,State Treasurer,,FRW,CHRIS FOSTER,7,1,0,6
Cambria,Northern Cambria North,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,Northern Cambria Center,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Northern Cambria South,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Patton Borough - 1st Ward,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Patton Borough - 2nd Ward,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Portage Borough - 1st Ward,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,PORTAGE BOROUGH 2ND WARD,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Portage Borough - 3rd Ward,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,Portage Township - Center,State Treasurer,,FRW,CHRIS FOSTER,8,3,0,5
Cambria,Portage Township - Southwest,State Treasurer,,FRW,CHRIS FOSTER,6,2,0,4
Cambria,Reade Township,State Treasurer,,FRW,CHRIS FOSTER,4,1,0,3
Cambria,Richland Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Richland Township No. 2,State Treasurer,,FRW,CHRIS FOSTER,3,1,1,1
Cambria,Richland Township No. 3,State Treasurer,,FRW,CHRIS FOSTER,2,2,0,0
Cambria,Richland Township No. 4,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,Richland Township No. 5,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Richland Township No. 6,State Treasurer,,FRW,CHRIS FOSTER,5,1,0,4
Cambria,Richland Township No. 7,State Treasurer,,FRW,CHRIS FOSTER,3,2,0,1
Cambria,Richland Township No. 8,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Richland Township No. 9,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Sankertown Borough,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Scalp Level Borough,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,South Fork Borough,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Southmont Borough No. 1,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,Southmont Borough No. 2,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Stonycreek Township - Ward 1,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Stonycreek Township - Ward 2,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Stonycreek Township - Ward 3,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Stonycreek Township - Ward 4,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Summerhill Borough,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Summerhill Township - North,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Summerhill Township - South,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Susquehanna Township - North,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Susquehanna Township - South,State Treasurer,,FRW,CHRIS FOSTER,2,1,0,1
Cambria,Tunnelhill Borough,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Upper Yoder Township No. 1,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,Upper Yoder Township No. 2,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,Upper Yoder Township No. 3,State Treasurer,,FRW,CHRIS FOSTER,4,1,0,3
Cambria,Upper Yoder Township No. 4,State Treasurer,,FRW,CHRIS FOSTER,6,1,0,5
Cambria,Vintondale Borough,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Washington Township,State Treasurer,,FRW,CHRIS FOSTER,2,0,0,2
Cambria,West Carroll Township - North,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,West Carroll Township - South,State Treasurer,,FRW,CHRIS FOSTER,1,1,0,0
Cambria,Westmont Borough No. 1,State Treasurer,,FRW,CHRIS FOSTER,11,0,0,11
Cambria,Westmont Borough No. 2,State Treasurer,,FRW,CHRIS FOSTER,8,0,0,8
Cambria,Westmont Borough No. 3,State Treasurer,,FRW,CHRIS FOSTER,14,1,0,13
Cambria,West Taylor Township,State Treasurer,,FRW,CHRIS FOSTER,3,0,0,3
Cambria,White Township,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Wilmore Borough,State Treasurer,,FRW,CHRIS FOSTER,0,0,0,0
Cambria,Johnstown Center Town,State Treasurer,,FRW,CHRIS FOSTER,6,4,0,2
Cambria,Johnstown Kernville,State Treasurer,,FRW,CHRIS FOSTER,6,3,0,3
Cambria,Johnstown Seventh Ward,State Treasurer,,FRW,CHRIS FOSTER,4,0,0,4
Cambria,Johnstown Eighth Ward No. 1,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
Cambria,Johnstown Eighth Ward No. 3,State Treasurer,,FRW,CHRIS FOSTER,3,1,0,2
Cambria,Johnstown Old Conemaugh Woodvale,State Treasurer,,FRW,CHRIS FOSTER,4,1,0,3
Cambria,Johnstown Prospect,State Treasurer,,FRW,CHRIS FOSTER,1,0,0,1
