county,precinct,office,district,party,candidates,votes,,,
Lancaster,Adamstown Boro,State Senate,36,REP,Ryan P. Aument,484,,,
Lancaster,Akron Boro - East Dist,State Senate,36,REP,Ryan P. Aument,469,,,
Lancaster,Akron Boro - West Dist,State Senate,36,REP,Ryan P. Aument,695,,,
Lancaster,Columbia Boro - 1st Ward,State Senate,36,REP,Ryan P. Aument,151,,,
Lancaster,Columbia Boro - 4th Ward,State Senate,36,REP,Ryan P. Aument,196,,,
Lancaster,Columbia Boro - 5th Ward,State Senate,36,REP,Ryan P. Aument,190,,,
Lancaster,Columbia Boro - 6th Ward,State Senate,36,REP,Ryan P. Aument,456,,,
Lancaster,Columbia Boro - 7th Ward,State Senate,36,REP,Ryan P. Aument,278,,,
Lancaster,Columbia Boro - 9th Ward,State Senate,36,REP,Ryan P. Aument,205,,,
Lancaster,Denver Boro,State Senate,36,REP,Ryan P. Aument,955,,,
Lancaster,East Petersburg Boro North,State Senate,36,REP,Ryan P. Aument,335,,,
Lancaster,East Petersburg Boro South,State Senate,36,REP,Ryan P. Aument,339,,,
Lancaster,East Petersburg Boro West,State Senate,36,REP,Ryan P. Aument,408,,,
Lancaster,Elizabethtown Boro - 1st Ward,State Senate,36,REP,Ryan P. Aument,574,,,
Lancaster,Elizabethtown Boro - 2nd Ward,State Senate,36,REP,Ryan P. Aument,529,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 1st Precinct,State Senate,36,REP,Ryan P. Aument,304,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 2nd Precinct,State Senate,36,REP,Ryan P. Aument,549,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 3rd Precinct,State Senate,36,REP,Ryan P. Aument,302,,,
Lancaster,Ephrata Boro - 1st Ward,State Senate,36,REP,Ryan P. Aument,676,,,
Lancaster,Ephrata Boro - 2nd Ward,State Senate,36,REP,Ryan P. Aument,822,,,
Lancaster,Ephrata Boro - 3rd Ward,State Senate,36,REP,Ryan P. Aument,884,,,
Lancaster,Ephrata Boro - 4th Ward,State Senate,36,REP,Ryan P. Aument,630,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,State Senate,36,REP,Ryan P. Aument,213,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,State Senate,36,REP,Ryan P. Aument,324,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,State Senate,36,REP,Ryan P. Aument,337,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,State Senate,36,REP,Ryan P. Aument,487,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,State Senate,36,REP,Ryan P. Aument,466,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,State Senate,36,REP,Ryan P. Aument,582,,,
Lancaster,Manheim Boro - 1st Ward,State Senate,36,REP,Ryan P. Aument,652,,,
Lancaster,Manheim Boro - 2nd Ward,State Senate,36,REP,Ryan P. Aument,476,,,
Lancaster,Marietta Boro - 1st Dist,State Senate,36,REP,Ryan P. Aument,270,,,
Lancaster,Marietta Boro - 2nd Dist,State Senate,36,REP,Ryan P. Aument,245,,,
Lancaster,Mount Joy Boro - East Ward,State Senate,36,REP,Ryan P. Aument,399,,,
Lancaster,Mount Joy Boro - Florin Ward,State Senate,36,REP,Ryan P. Aument,1007,,,
Lancaster,Mount Joy Boro - West Ward,State Senate,36,REP,Ryan P. Aument,598,,,
Lancaster,Mountville Boro,State Senate,36,REP,Ryan P. Aument,679,,,
Lancaster,New Holland Boro - 1st Dist,State Senate,36,REP,Ryan P. Aument,510,,,
Lancaster,New Holland Boro - 2nd Dist,State Senate,36,REP,Ryan P. Aument,625,,,
Lancaster,New Holland Boro - 3rd Dist,State Senate,36,REP,Ryan P. Aument,423,,,
Lancaster,Terre Hill Boro,State Senate,36,REP,Ryan P. Aument,392,,,
Lancaster,Brecknock Twp - Bowmansville Dist,State Senate,36,REP,Ryan P. Aument,1197,,,
Lancaster,Brecknock Twp - Muddy Creek Dist,State Senate,36,REP,Ryan P. Aument,683,,,
Lancaster,Caernarvon Twp,State Senate,36,REP,Ryan P. Aument,971,,,
Lancaster,Clay Twp - North,State Senate,36,REP,Ryan P. Aument,804,,,
Lancaster,Clay Twp - South,State Senate,36,REP,Ryan P. Aument,1025,,,
Lancaster,Cocalico East Twp - Smokestown Dist,State Senate,36,REP,Ryan P. Aument,877,,,
Lancaster,Cocalico East Twp - Swartzville Dist,State Senate,36,REP,Ryan P. Aument,509,,,
Lancaster,Cocalico East Twp - Stevens Dist,State Senate,36,REP,Ryan P. Aument,577,,,
Lancaster,Cocalico East Twp - Reamstown Dist,State Senate,36,REP,Ryan P. Aument,845,,,
Lancaster,Cocalico West Twp - Reinholds Dist,State Senate,36,REP,Ryan P. Aument,784,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,State Senate,36,REP,Ryan P. Aument,1015,,,
Lancaster,Conoy Twp,State Senate,36,REP,Ryan P. Aument,1025,,,
Lancaster,Donegal East Twp - Maytown Dist,State Senate,36,REP,Ryan P. Aument,672,,,
Lancaster,Donegal East Twp - Springville Dist,State Senate,36,REP,Ryan P. Aument,979,,,
Lancaster,Donegal East Twp - Maytown West Dist,State Senate,36,REP,Ryan P. Aument,676,,,
Lancaster,Donegal West Twp - 1st Dist,State Senate,36,REP,Ryan P. Aument,543,,,
Lancaster,Donegal West Twp - 2nd Dist,State Senate,36,REP,Ryan P. Aument,788,,,
Lancaster,Donegal West Twp - 3rd Dist,State Senate,36,REP,Ryan P. Aument,892,,,
Lancaster,Donegal West Twp - 4th Dist,State Senate,36,REP,Ryan P. Aument,639,,,
Lancaster,Earl Twp - Martindale Dist,State Senate,36,REP,Ryan P. Aument,624,,,
Lancaster,Earl Twp - New Holland Dist,State Senate,36,REP,Ryan P. Aument,1063,,,
Lancaster,Earl East Twp - Blue Ball Dist,State Senate,36,REP,Ryan P. Aument,909,,,
Lancaster,Earl East Twp - Terre Hill Dist,State Senate,36,REP,Ryan P. Aument,611,,,
Lancaster,Earl West Twp - Earlville Dist,State Senate,36,REP,Ryan P. Aument,709,,,
Lancaster,Earl West Twp - Farmersville Dist,State Senate,36,REP,Ryan P. Aument,636,,,
Lancaster,Earl West Twp - North District,State Senate,36,REP,Ryan P. Aument,602,,,
Lancaster,Elizabeth Twp,State Senate,36,REP,Ryan P. Aument,1228,,,
Lancaster,Ephrata Twp - Lincoln Dist,State Senate,36,REP,Ryan P. Aument,747,,,
Lancaster,Ephrata Twp - Murrell Dist,State Senate,36,REP,Ryan P. Aument,1095,,,
Lancaster,Ephrata Twp - Trout Run Dist,State Senate,36,REP,Ryan P. Aument,542,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,State Senate,36,REP,Ryan P. Aument,231,,,
Lancaster,Hempfield East Twp - Centerville Dist,State Senate,36,REP,Ryan P. Aument,682,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,State Senate,36,REP,Ryan P. Aument,265,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,State Senate,36,REP,Ryan P. Aument,641,,,
Lancaster,Hempfield East Twp - Friendly Dist,State Senate,36,REP,Ryan P. Aument,257,,,
Lancaster,Hempfield East Twp - Spring Dist,State Senate,36,REP,Ryan P. Aument,592,,,
Lancaster,Hempfield East Twp - Hempland Dist,State Senate,36,REP,Ryan P. Aument,230,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,State Senate,36,REP,Ryan P. Aument,510,,,
Lancaster,Hempfield East Twp - Kings District,State Senate,36,REP,Ryan P. Aument,379,,,
Lancaster,Hempfield East Twp - Landisville Dist,State Senate,36,REP,Ryan P. Aument,519,,,
Lancaster,Hempfield East Twp - Millcreek Dist,State Senate,36,REP,Ryan P. Aument,546,,,
Lancaster,Hempfield East Twp - Petersburg Dist,State Senate,36,REP,Ryan P. Aument,480,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,State Senate,36,REP,Ryan P. Aument,498,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,State Senate,36,REP,Ryan P. Aument,475,,,
Lancaster,Hempfield East Twp - Scotland Dist,State Senate,36,REP,Ryan P. Aument,607,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,State Senate,36,REP,Ryan P. Aument,625,,,
Lancaster,Hempfield West Twp - Farmdale Dist,State Senate,36,REP,Ryan P. Aument,717,,,
Lancaster,Hempfield West Twp - Ironville Dist,State Senate,36,REP,Ryan P. Aument,585,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,State Senate,36,REP,Ryan P. Aument,622,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,State Senate,36,REP,Ryan P. Aument,723,,,
Lancaster,Hempfield West Twp - Highland Park Dist,State Senate,36,REP,Ryan P. Aument,352,,,
Lancaster,Hempfield West Twp - Salunga Dist,State Senate,36,REP,Ryan P. Aument,554,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,State Senate,36,REP,Ryan P. Aument,777,,,
Lancaster,Mount Joy Twp - Fairview,State Senate,36,REP,Ryan P. Aument,723,,,
Lancaster,Mount Joy Twp - Cloverleaf,State Senate,36,REP,Ryan P. Aument,674,,,
Lancaster,Mount Joy Twp - Hershey Road,State Senate,36,REP,Ryan P. Aument,760,,,
Lancaster,Penn Twp - Junction Dist,State Senate,36,REP,Ryan P. Aument,1075,,,
Lancaster,Penn Twp - South Penn Dist,State Senate,36,REP,Ryan P. Aument,904,,,
Lancaster,Penn Twp - Penryn,State Senate,36,REP,Ryan P. Aument,847,,,
Lancaster,Rapho Twp - Sporting Hill Dist,State Senate,36,REP,Ryan P. Aument,815,,,
Lancaster,Rapho Twp - Elm Tree I Dist,State Senate,36,REP,Ryan P. Aument,672,,,
Lancaster,Rapho Twp - Union Square Dist,State Senate,36,REP,Ryan P. Aument,912,,,
Lancaster,Rapho Twp - Elm Tree II Dist,State Senate,36,REP,Ryan P. Aument,889,,,
Lancaster,Rapho Twp - Willow Creek Dist,State Senate,36,REP,Ryan P. Aument,637,,,
Lancaster,Warwick Twp - Brunnerville Dist,State Senate,36,REP,Ryan P. Aument,678,,,
Lancaster,Warwick Twp - Kissel Hill Dist,State Senate,36,REP,Ryan P. Aument,681,,,
Lancaster,Warwick Twp - Rothsville Dist,State Senate,36,REP,Ryan P. Aument,627,,,
Lancaster,Warwick Twp - Woodcrest Dist,State Senate,36,REP,Ryan P. Aument,443,,,
Lancaster,Warwick Twp - Clay Newport Dist,State Senate,36,REP,Ryan P. Aument,759,,,
Lancaster,Warwick Twp - Hilltop Manor Dist,State Senate,36,REP,Ryan P. Aument,476,,,
Lancaster,Warwick Twp - Millport Dist,State Senate,36,REP,Ryan P. Aument,490,,,
Lancaster,Warwick Twp - Newport West Dist,State Senate,36,REP,Ryan P. Aument,741,,,
Lancaster,Warwick Twp - Southwest Dist,State Senate,36,REP,Ryan P. Aument,798,,,
Lancaster,Adamstown Boro,State Senate,36,,Write-ins,1,,,
Lancaster,Columbia Boro - 1st Ward,State Senate,36,,Write-ins,2,,,
Lancaster,Columbia Boro - 4th Ward,State Senate,36,,Write-ins,1,,,
Lancaster,Columbia Boro - 9th Ward,State Senate,36,,Write-ins,2,,,
Lancaster,Denver Boro,State Senate,36,,Write-ins,1,,,
Lancaster,Elizabethtown Boro - 1st Ward,State Senate,36,,Write-ins,2,,,
Lancaster,Elizabethtown Boro - 2nd Ward,State Senate,36,,Write-ins,2,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 2nd Precinct,State Senate,36,,Write-ins,2,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 3rd Precinct,State Senate,36,,Write-ins,2,,,
Lancaster,Ephrata Boro - 1st Ward,State Senate,36,,Write-ins,2,,,
Lancaster,Ephrata Boro - 2nd Ward,State Senate,36,,Write-ins,1,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,State Senate,36,,Write-ins,1,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,State Senate,36,,Write-ins,1,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,State Senate,36,,Write-ins,1,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,State Senate,36,,Write-ins,1,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,State Senate,36,,Write-ins,1,,,
Lancaster,Manheim Boro - 1st Ward,State Senate,36,,Write-ins,2,,,
Lancaster,Mount Joy Boro - Florin Ward,State Senate,36,,Write-ins,1,,,
Lancaster,Mountville Boro,State Senate,36,,Write-ins,1,,,
Lancaster,Brecknock Twp - Bowmansville Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Clay Twp - North,State Senate,36,,Write-ins,2,,,
Lancaster,Cocalico East Twp - Smokestown Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Cocalico East Twp - Swartzville Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Cocalico East Twp - Stevens Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Conoy Twp,State Senate,36,,Write-ins,3,,,
Lancaster,Donegal East Twp - Maytown Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Donegal East Twp - Springville Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Donegal West Twp - 2nd Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Earl East Twp - Blue Ball Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Ephrata Twp - Murrell Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Ephrata Twp - Trout Run Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Centerville Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Hempfield East Twp - Friendly Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Hempfield East Twp - Kings District,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Millcreek Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield West Twp - Farmdale Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield West Twp - Ironville Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Hempfield West Twp - Salunga Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Mount Joy Twp - Cloverleaf,State Senate,36,,Write-ins,1,,,
Lancaster,Mount Joy Twp - Hershey Road,State Senate,36,,Write-ins,2,,,
Lancaster,Penn Twp - Junction Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Rapho Twp - Elm Tree I Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Rapho Twp - Union Square Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Warwick Twp - Rothsville Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Warwick Twp - Woodcrest Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Warwick Twp - Clay Newport Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Warwick Twp - Millport Dist,State Senate,36,,Write-ins,2,,,
Lancaster,Warwick Twp - Southwest Dist,State Senate,36,,Write-ins,1,,,
Lancaster,Christiana Boro,General Assembly,13,DEM,Sue Walker,130,,, 
Lancaster,Sadsbury Twp,General Assembly,13,DEM,Sue Walker,215,,, 
Lancaster,Christiana Boro,General Assembly,13,REP,John Lawrence,202,,,
Lancaster,Sadsbury Twp,General Assembly,13,REP,John Lawrence,585,,,
Lancaster,Christiana Boro,General Assembly,13,LIB,Dominic J. Pirocchi,1,,,
Lancaster,Sadsbury Twp,General Assembly,13,LIB,Dominic J. Pirocchi,6,,,
Lancaster,Denver Boro,General Assembly,37,DEM,Suzanne M. Delahunt,382,,,
Lancaster,East Petersburg Boro North,General Assembly,37,DEM,Suzanne M. Delahunt,355,,,
Lancaster,East Petersburg Boro South,General Assembly,37,DEM,Suzanne M. Delahunt,280,,,
Lancaster,East Petersburg Boro West,General Assembly,37,DEM,Suzanne M. Delahunt,292,,,
Lancaster,Manheim Boro - 1st Ward,General Assembly,37,DEM,Suzanne M. Delahunt,279,,,
Lancaster,Manheim Boro - 2nd Ward,General Assembly,37,DEM,Suzanne M. Delahunt,265,,,
Lancaster,Clay Twp - North,General Assembly,37,DEM,Suzanne M. Delahunt,190,,,
Lancaster,Clay Twp - South,General Assembly,37,DEM,Suzanne M. Delahunt,423,,,
Lancaster,Cocalico West Twp - Reinholds Dist,General Assembly,37,DEM,Suzanne M. Delahunt,267,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,General Assembly,37,DEM,Suzanne M. Delahunt,193,,,
Lancaster,Elizabeth Twp,General Assembly,37,DEM,Suzanne M. Delahunt,329,,,
Lancaster,Hempfield East Twp - Petersburg Dist,General Assembly,37,DEM,Suzanne M. Delahunt,183,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,General Assembly,37,DEM,Suzanne M. Delahunt,355,,,
Lancaster,Mount Joy Twp - Fairview,General Assembly,37,DEM,Suzanne M. Delahunt,188,,,
Lancaster,Mount Joy Twp - Cloverleaf,General Assembly,37,DEM,Suzanne M. Delahunt,386,,,
Lancaster,Mount Joy Twp - Hershey Road,General Assembly,37,DEM,Suzanne M. Delahunt,398,,,
Lancaster,Penn Twp - Junction Dist,General Assembly,37,DEM,Suzanne M. Delahunt,457,,,
Lancaster,Penn Twp - South Penn Dist,General Assembly,37,DEM,Suzanne M. Delahunt,309,,,
Lancaster,Penn Twp - Penryn,General Assembly,37,DEM,Suzanne M. Delahunt,188,,,
Lancaster,Rapho Twp - Sporting Hill Dist,General Assembly,37,DEM,Suzanne M. Delahunt,143,,,
Lancaster,Rapho Twp - Elm Tree I Dist,General Assembly,37,DEM,Suzanne M. Delahunt,134,,,
Lancaster,Rapho Twp - Union Square Dist,General Assembly,37,DEM,Suzanne M. Delahunt,173,,,
Lancaster,Rapho Twp - Elm Tree II Dist,General Assembly,37,DEM,Suzanne M. Delahunt,393,,,
Lancaster,Rapho Twp - Willow Creek Dist,General Assembly,37,DEM,Suzanne M. Delahunt,402,,,
Lancaster,Denver Boro,General Assembly,37,REP,Mindy Fee,984,,,
Lancaster,East Petersburg Boro North,General Assembly,37,REP,Mindy Fee,336,,,
Lancaster,East Petersburg Boro South,General Assembly,37,REP,Mindy Fee,344,,,
Lancaster,East Petersburg Boro West,General Assembly,37,REP,Mindy Fee,396,,,
Lancaster,Manheim Boro - 1st Ward,General Assembly,37,REP,Mindy Fee,700,,,
Lancaster,Manheim Boro - 2nd Ward,General Assembly,37,REP,Mindy Fee,503,,,
Lancaster,Clay Twp - North,General Assembly,37,REP,Mindy Fee,799,,,
Lancaster,Clay Twp - South,General Assembly,37,REP,Mindy Fee,1020,,,
Lancaster,Cocalico West Twp - Reinholds Dist,General Assembly,37,REP,Mindy Fee,800,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,General Assembly,37,REP,Mindy Fee,1021,,,
Lancaster,Elizabeth Twp,General Assembly,37,REP,Mindy Fee,1230,,,
Lancaster,Hempfield East Twp - Petersburg Dist,General Assembly,37,REP,Mindy Fee,477,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,General Assembly,37,REP,Mindy Fee,773,,,
Lancaster,Mount Joy Twp - Fairview,General Assembly,37,REP,Mindy Fee,733,,,
Lancaster,Mount Joy Twp - Cloverleaf,General Assembly,37,REP,Mindy Fee,702,,,
Lancaster,Mount Joy Twp - Hershey Road,General Assembly,37,REP,Mindy Fee,789,,,
Lancaster,Penn Twp - Junction Dist,General Assembly,37,REP,Mindy Fee,1100,,,
Lancaster,Penn Twp - South Penn Dist,General Assembly,37,REP,Mindy Fee,945,,,
Lancaster,Penn Twp - Penryn,General Assembly,37,REP,Mindy Fee,867,,,
Lancaster,Rapho Twp - Sporting Hill Dist,General Assembly,37,REP,Mindy Fee,834,,,
Lancaster,Rapho Twp - Elm Tree I Dist,General Assembly,37,REP,Mindy Fee,686,,,
Lancaster,Rapho Twp - Union Square Dist,General Assembly,37,REP,Mindy Fee,935,,,
Lancaster,Rapho Twp - Elm Tree II Dist,General Assembly,37,REP,Mindy Fee,882,,,
Lancaster,Rapho Twp - Willow Creek Dist,General Assembly,37,REP,Mindy Fee,654,,,
Lancaster,Denver Boro,General Assembly,37,,Write-ins,1,,,
Lancaster,Manheim Boro - 2nd Ward,General Assembly,37,,Write-ins,2,,,
Lancaster,Clay Twp - North,General Assembly,37,,Write-ins,1,,,
Lancaster,Clay Twp - South,General Assembly,37,,Write-ins,1,,,
Lancaster,Cocalico West Twp - Reinholds Dist,General Assembly,37,,Write-ins,1,,,
Lancaster,Elizabeth Twp,General Assembly,37,,Write-ins,3,,,
Lancaster,Hempfield East Twp - Petersburg Dist,General Assembly,37,,Write-ins,1,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,General Assembly,37,,Write-ins,3,,,
Lancaster,Mount Joy Twp - Cloverleaf,General Assembly,37,,Write-ins,2,,,
Lancaster,Mount Joy Twp - Hershey Road,General Assembly,37,,Write-ins,5,,,
Lancaster,Penn Twp - Junction Dist,General Assembly,37,,Write-ins,4,,,
Lancaster,Penn Twp - South Penn Dist,General Assembly,37,,Write-ins,1,,,
Lancaster,Rapho Twp - Elm Tree I Dist,General Assembly,37,,Write-ins,6,,,
Lancaster,Rapho Twp - Union Square Dist,General Assembly,37,,Write-ins,4,,,
Lancaster,Rapho Twp - Elm Tree II Dist,General Assembly,37,,Write-ins,2,,,
Lancaster,Rapho Twp - Willow Creek Dist,General Assembly,37,,Write-ins,1,,,
Lancaster,Mountville Boro,General Assembly,41,DEM,Michele Wherley,504,,,
Lancaster,Conestoga Twp,General Assembly,41,DEM,Michele Wherley,412,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,General Assembly,41,DEM,Michele Wherley,286,,,
Lancaster,Hempfield East Twp - Centerville Dist,General Assembly,41,DEM,Michele Wherley,452,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,General Assembly,41,DEM,Michele Wherley,237,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,General Assembly,41,DEM,Michele Wherley,591,,,
Lancaster,Hempfield East Twp - Friendly Dist,General Assembly,41,DEM,Michele Wherley,277,,,
Lancaster,Hempfield East Twp - Spring Dist,General Assembly,41,DEM,Michele Wherley,421,,,
Lancaster,Hempfield East Twp - Hempland Dist,General Assembly,41,DEM,Michele Wherley,192,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,General Assembly,41,DEM,Michele Wherley,350,,,
Lancaster,Hempfield East Twp - Kings District,General Assembly,41,DEM,Michele Wherley,280,,,
Lancaster,Hempfield East Twp - Landisville Dist,General Assembly,41,DEM,Michele Wherley,365,,,
Lancaster,Hempfield East Twp - Millcreek Dist,General Assembly,41,DEM,Michele Wherley,400,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,General Assembly,41,DEM,Michele Wherley,524,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,General Assembly,41,DEM,Michele Wherley,457,,,
Lancaster,Hempfield East Twp - Scotland Dist,General Assembly,41,DEM,Michele Wherley,360,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,General Assembly,41,DEM,Michele Wherley,458,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,General Assembly,41,DEM,Michele Wherley,321,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,General Assembly,41,DEM,Michele Wherley,516,,,
Lancaster,Hempfield West Twp - Highland Park Dist,General Assembly,41,DEM,Michele Wherley,301,,,
Lancaster,Hempfield West Twp - Salunga Dist,General Assembly,41,DEM,Michele Wherley,323,,,
Lancaster,Lancaster Twp - 1st Dist,General Assembly,41,DEM,Michele Wherley,341,,,
Lancaster,Lancaster Twp - 5th Dist,General Assembly,41,DEM,Michele Wherley,480,,,
Lancaster,Lancaster Twp - 7th Dist,General Assembly,41,DEM,Michele Wherley,535,,,
Lancaster,Manheim Twp - 7th Dist - 41st,General Assembly,41,DEM,Michele Wherley,173,,,
Lancaster,Manor Twp - Bethel Dist,General Assembly,41,DEM,Michele Wherley,248,,,
Lancaster,Manor Twp - Hambright Dist,General Assembly,41,DEM,Michele Wherley,597,,,
Lancaster,Manor Twp - Indiantown Dist,General Assembly,41,DEM,Michele Wherley,165,,,
Lancaster,Manor Twp - Leisure Dist,General Assembly,41,DEM,Michele Wherley,719,,,
Lancaster,Manor Twp - Manor New Dist,General Assembly,41,DEM,Michele Wherley,267,,,
Lancaster,Manor Twp - Washington Boro Dist,General Assembly,41,DEM,Michele Wherley,115,,,
Lancaster,Manor Twp - West Lancaster Dist,General Assembly,41,DEM,Michele Wherley,525,,,
Lancaster,Manor Twp - New East Dist,General Assembly,41,DEM,Michele Wherley,654,,,
Lancaster,Manor Twp - Hershey Mill Dist,General Assembly,41,DEM,Michele Wherley,327,,,
Lancaster,Mountville Boro,General Assembly,41,REP,Brett R. Miller,675,,,
Lancaster,Conestoga Twp,General Assembly,41,REP,Brett R. Miller,1119,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,General Assembly,41,REP,Brett R. Miller,225,,,
Lancaster,Hempfield East Twp - Centerville Dist,General Assembly,41,REP,Brett R. Miller,658,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,General Assembly,41,REP,Brett R. Miller,264,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,General Assembly,41,REP,Brett R. Miller,629,,,
Lancaster,Hempfield East Twp - Friendly Dist,General Assembly,41,REP,Brett R. Miller,252,,,
Lancaster,Hempfield East Twp - Spring Dist,General Assembly,41,REP,Brett R. Miller,582,,,
Lancaster,Hempfield East Twp - Hempland Dist,General Assembly,41,REP,Brett R. Miller,219,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,General Assembly,41,REP,Brett R. Miller,494,,,
Lancaster,Hempfield East Twp - Kings District,General Assembly,41,REP,Brett R. Miller,363,,,
Lancaster,Hempfield East Twp - Landisville Dist,General Assembly,41,REP,Brett R. Miller,505,,,
Lancaster,Hempfield East Twp - Millcreek Dist,General Assembly,41,REP,Brett R. Miller,539,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,General Assembly,41,REP,Brett R. Miller,484,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,General Assembly,41,REP,Brett R. Miller,460,,,
Lancaster,Hempfield East Twp - Scotland Dist,General Assembly,41,REP,Brett R. Miller,592,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,General Assembly,41,REP,Brett R. Miller,610,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,General Assembly,41,REP,Brett R. Miller,599,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,General Assembly,41,REP,Brett R. Miller,701,,,
Lancaster,Hempfield West Twp - Highland Park Dist,General Assembly,41,REP,Brett R. Miller,347,,,
Lancaster,Hempfield West Twp - Salunga Dist,General Assembly,41,REP,Brett R. Miller,530,,,
Lancaster,Lancaster Twp - 1st Dist,General Assembly,41,REP,Brett R. Miller,157,,,
Lancaster,Lancaster Twp - 5th Dist,General Assembly,41,REP,Brett R. Miller,263,,,
Lancaster,Lancaster Twp - 7th Dist,General Assembly,41,REP,Brett R. Miller,294,,,
Lancaster,Manheim Twp - 7th Dist - 41st,General Assembly,41,REP,Brett R. Miller,89,,,
Lancaster,Manor Twp - Bethel Dist,General Assembly,41,REP,Brett R. Miller,242,,,
Lancaster,Manor Twp - Hambright Dist,General Assembly,41,REP,Brett R. Miller,611,,,
Lancaster,Manor Twp - Indiantown Dist,General Assembly,41,REP,Brett R. Miller,542,,,
