county,precinct,office,district,party,candidate,election_day,absentee,provisional,votes
Northampton,NORTH CATASAUQUA 1ST WARD,Registered Voters,,REP,,,,,223
Northampton,NORTH CATASAUQUA 1ST WARD,Registered Voters,,NPA,,,,,123
Northampton,NORTH CATASAUQUA 1ST WARD,Ballots Cast,,,,105,69,4,178
Northampton,NORTH CATASAUQUA 1ST WARD,Ballots Cast,,DEM,,45,42,4,91
Northampton,NORTH CATASAUQUA 1ST WARD,Ballots Cast,,REP,,60,27,0,87
Northampton,NORTH CATASAUQUA 1ST WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,President,,DEM,Joseph R. Biden,27,37,2,66
Northampton,NORTH CATASAUQUA 1ST WARD,President,,DEM,Bernie Sanders,13,4,2,19
Northampton,NORTH CATASAUQUA 1ST WARD,President,,DEM,Tulsi Gabbard,1,0,0,1
Northampton,NORTH CATASAUQUA 1ST WARD,President,,DEM,Write-in,1,1,0,2
Northampton,NORTH CATASAUQUA 1ST WARD,Attorney General,,DEM,Josh Shapiro,33,42,4,79
Northampton,NORTH CATASAUQUA 1ST WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,DEM,Nina Ahmad,8,14,1,23
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,DEM,Michael Lamb,9,9,0,18
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,DEM,Christina M. Hartman,3,11,1,15
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,DEM,Rose Rosie Marie Davis,5,4,1,10
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,DEM,H Scott Conklin,9,0,0,9
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,DEM,Tracie Fountain,4,2,0,6
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,State Treasurer,,DEM,Joe Torsella,34,42,4,80
Northampton,NORTH CATASAUQUA 1ST WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,U.S. House,7,DEM,Susan Wild,39,39,4,82
Northampton,NORTH CATASAUQUA 1ST WARD,U.S. House,7,DEM,Write-in,1,1,0,2
Northampton,NORTH CATASAUQUA 1ST WARD,General Assembly,183,DEM,Jason Ruff,34,42,4,80
Northampton,NORTH CATASAUQUA 1ST WARD,General Assembly,183,DEM,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,President,,REP,Donald J Trump,58,24,0,82
Northampton,NORTH CATASAUQUA 1ST WARD,President,,REP,Bill Weld,1,1,0,2
Northampton,NORTH CATASAUQUA 1ST WARD,President,,REP,Roque Rocky De La Fuente,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,President,,REP,Write-in,0,1,0,1
Northampton,NORTH CATASAUQUA 1ST WARD,Attorney General,,REP,Heather Heidelbaugh,51,21,0,72
Northampton,NORTH CATASAUQUA 1ST WARD,Attorney General,,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,REP,Timothy Defoor,52,21,0,73
Northampton,NORTH CATASAUQUA 1ST WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,State Treasurer,,REP,Stacy L. Garrity,51,21,0,72
Northampton,NORTH CATASAUQUA 1ST WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,U.S. House,7,REP,Dean N. Browning,33,11,0,44
Northampton,NORTH CATASAUQUA 1ST WARD,U.S. House,7,REP,Lisa Scheller,27,15,0,42
Northampton,NORTH CATASAUQUA 1ST WARD,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 1ST WARD,General Assembly,183,REP,Zach Mako,55,23,0,78
Northampton,NORTH CATASAUQUA 1ST WARD,General Assembly,183,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,Registered Voters,,,,,,,1275
Northampton,NORTH CATASAUQUA 2ND WARD,Registered Voters,,DEM,,,,,629
Northampton,NORTH CATASAUQUA 2ND WARD,Registered Voters,,REP,,,,,456
Northampton,NORTH CATASAUQUA 2ND WARD,Registered Voters,,NPA,,,,,190
Northampton,NORTH CATASAUQUA 2ND WARD,Ballots Cast,,,,202,242,4,448
Northampton,NORTH CATASAUQUA 2ND WARD,Ballots Cast,,DEM,,95,184,2,281
Northampton,NORTH CATASAUQUA 2ND WARD,Ballots Cast,,REP,,107,58,2,167
Northampton,NORTH CATASAUQUA 2ND WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,President,,DEM,Joseph R. Biden,57,148,2,207
Northampton,NORTH CATASAUQUA 2ND WARD,President,,DEM,Bernie Sanders,21,23,0,44
Northampton,NORTH CATASAUQUA 2ND WARD,President,,DEM,Tulsi Gabbard,7,3,0,10
Northampton,NORTH CATASAUQUA 2ND WARD,President,,DEM,Write-in,0,5,0,5
Northampton,NORTH CATASAUQUA 2ND WARD,Attorney General,,DEM,Josh Shapiro,66,159,2,227
Northampton,NORTH CATASAUQUA 2ND WARD,Attorney General,,DEM,Write-in,0,1,0,1
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,DEM,Nina Ahmad,23,54,1,78
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,DEM,Christina M. Hartman,12,46,1,59
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,DEM,Michael Lamb,18,15,0,33
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,DEM,Rose Rosie Marie Davis,5,23,0,28
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,DEM,H Scott Conklin,13,9,0,22
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,DEM,Tracie Fountain,3,15,0,18
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,State Treasurer,,DEM,Joe Torsella,71,160,2,233
Northampton,NORTH CATASAUQUA 2ND WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,U.S. House,7,DEM,Susan Wild,78,174,2,254
Northampton,NORTH CATASAUQUA 2ND WARD,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,General Assembly,183,DEM,Jason Ruff,77,156,2,235
Northampton,NORTH CATASAUQUA 2ND WARD,General Assembly,183,DEM,Write-in,0,1,0,1
Northampton,NORTH CATASAUQUA 2ND WARD,President,,REP,Donald J Trump,103,47,2,152
Northampton,NORTH CATASAUQUA 2ND WARD,President,,REP,Bill Weld,0,6,0,6
Northampton,NORTH CATASAUQUA 2ND WARD,President,,REP,Roque Rocky De La Fuente,2,0,0,2
Northampton,NORTH CATASAUQUA 2ND WARD,President,,REP,Write-in,0,2,0,2
Northampton,NORTH CATASAUQUA 2ND WARD,Attorney General,,REP,Heather Heidelbaugh,81,50,2,133
Northampton,NORTH CATASAUQUA 2ND WARD,Attorney General,,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,REP,Timothy Defoor,78,48,2,128
Northampton,NORTH CATASAUQUA 2ND WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,State Treasurer,,REP,Stacy L. Garrity,79,50,2,131
Northampton,NORTH CATASAUQUA 2ND WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,U.S. House,7,REP,Dean N. Browning,51,29,1,81
Northampton,NORTH CATASAUQUA 2ND WARD,U.S. House,7,REP,Lisa Scheller,53,25,1,79
Northampton,NORTH CATASAUQUA 2ND WARD,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,NORTH CATASAUQUA 2ND WARD,General Assembly,183,REP,Zach Mako,96,53,2,151
Northampton,NORTH CATASAUQUA 2ND WARD,General Assembly,183,REP,Write-in,0,0,0,0
Northampton,PALMER EASTERN,Registered Voters,,,,,,,3156
Northampton,PALMER EASTERN,Registered Voters,,DEM,,,,,1582
Northampton,PALMER EASTERN,Registered Voters,,REP,,,,,984
Northampton,PALMER EASTERN,Registered Voters,,NPA,,,,,590
Northampton,PALMER EASTERN,Ballots Cast,,,,296,542,4,842
Northampton,PALMER EASTERN,Ballots Cast,,DEM,,139,421,4,564
Northampton,PALMER EASTERN,Ballots Cast,,REP,,157,121,0,278
Northampton,PALMER EASTERN,Ballots Cast,,NPA,,0,0,0,0
Northampton,PALMER EASTERN,President,,DEM,Joseph R. Biden,97,341,1,439
Northampton,PALMER EASTERN,President,,DEM,Bernie Sanders,31,61,2,94
Northampton,PALMER EASTERN,President,,DEM,Tulsi Gabbard,5,7,0,12
Northampton,PALMER EASTERN,President,,DEM,Write-in,0,7,0,7
Northampton,PALMER EASTERN,Attorney General,,DEM,Josh Shapiro,95,382,3,480
Northampton,PALMER EASTERN,Attorney General,,DEM,Write-in,0,1,0,1
Northampton,PALMER EASTERN,Auditor General,,DEM,Nina Ahmad,32,129,1,162
Northampton,PALMER EASTERN,Auditor General,,DEM,Rose Rosie Marie Davis,12,79,0,91
Northampton,PALMER EASTERN,Auditor General,,DEM,Christina M. Hartman,10,67,2,79
Northampton,PALMER EASTERN,Auditor General,,DEM,Tracie Fountain,8,41,0,49
Northampton,PALMER EASTERN,Auditor General,,DEM,Michael Lamb,23,25,0,48
Northampton,PALMER EASTERN,Auditor General,,DEM,H Scott Conklin,18,15,0,33
Northampton,PALMER EASTERN,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,PALMER EASTERN,State Treasurer,,DEM,Joe Torsella,84,371,3,458
Northampton,PALMER EASTERN,State Treasurer,,DEM,Write-in,0,1,0,1
Northampton,PALMER EASTERN,U.S. House,7,DEM,Susan Wild,117,399,3,519
Northampton,PALMER EASTERN,U.S. House,7,DEM,Write-in,0,4,0,4
Northampton,PALMER EASTERN,General Assembly,136,DEM,Robert Freeman,109,392,4,505
Northampton,PALMER EASTERN,General Assembly,136,DEM,Write-in,0,2,0,2
Northampton,PALMER EASTERN,President,,REP,Donald J Trump,142,108,0,250
Northampton,PALMER EASTERN,President,,REP,Roque Rocky De La Fuente,9,0,0,9
Northampton,PALMER EASTERN,President,,REP,Bill Weld,1,7,0,8
Northampton,PALMER EASTERN,President,,REP,Write-in,3,1,0,4
Northampton,PALMER EASTERN,Attorney General,,REP,Heather Heidelbaugh,135,111,0,246
Northampton,PALMER EASTERN,Attorney General,,REP,Write-in,2,0,0,2
Northampton,PALMER EASTERN,Auditor General,,REP,Timothy Defoor,136,112,0,248
Northampton,PALMER EASTERN,Auditor General,,REP,Write-in,2,0,0,2
Northampton,PALMER EASTERN,State Treasurer,,REP,Stacy L. Garrity,137,110,0,247
Northampton,PALMER EASTERN,State Treasurer,,REP,Write-in,1,0,0,1
Northampton,PALMER EASTERN,U.S. House,7,REP,Lisa Scheller,59,74,0,133
Northampton,PALMER EASTERN,U.S. House,7,REP,Dean N. Browning,87,41,0,128
Northampton,PALMER EASTERN,U.S. House,7,REP,Write-in,2,0,0,2
Northampton,PALMER EASTERN,General Assembly,136,REP,Write-in,3,4,0,7
Northampton,PALMER MIDDLE #1,Registered Voters,,,,,,,1572
Northampton,PALMER MIDDLE #1,Registered Voters,,DEM,,,,,716
Northampton,PALMER MIDDLE #1,Registered Voters,,REP,,,,,612
Northampton,PALMER MIDDLE #1,Registered Voters,,NPA,,,,,244
Northampton,PALMER MIDDLE #1,Ballots Cast,,,,229,313,2,544
Northampton,PALMER MIDDLE #1,Ballots Cast,,DEM,,103,220,0,323
Northampton,PALMER MIDDLE #1,Ballots Cast,,REP,,126,93,2,221
Northampton,PALMER MIDDLE #1,Ballots Cast,,NPA,,0,0,0,0
Northampton,PALMER MIDDLE #1,President,,DEM,Joseph R. Biden,77,172,0,249
Northampton,PALMER MIDDLE #1,President,,DEM,Bernie Sanders,18,35,0,53
Northampton,PALMER MIDDLE #1,President,,DEM,Tulsi Gabbard,0,6,0,6
Northampton,PALMER MIDDLE #1,President,,DEM,Write-in,1,4,0,5
Northampton,PALMER MIDDLE #1,Attorney General,,DEM,Josh Shapiro,64,188,0,252
Northampton,PALMER MIDDLE #1,Attorney General,,DEM,Write-in,0,2,0,2
Northampton,PALMER MIDDLE #1,Auditor General,,DEM,Nina Ahmad,27,45,0,72
Northampton,PALMER MIDDLE #1,Auditor General,,DEM,Michael Lamb,33,28,0,61
Northampton,PALMER MIDDLE #1,Auditor General,,DEM,Christina M. Hartman,5,46,0,51
Northampton,PALMER MIDDLE #1,Auditor General,,DEM,Rose Rosie Marie Davis,11,33,0,44
Northampton,PALMER MIDDLE #1,Auditor General,,DEM,H Scott Conklin,9,9,0,18
Northampton,PALMER MIDDLE #1,Auditor General,,DEM,Tracie Fountain,3,15,0,18
Northampton,PALMER MIDDLE #1,Auditor General,,DEM,Write-in,0,1,0,1
Northampton,PALMER MIDDLE #1,State Treasurer,,DEM,Joe Torsella,66,189,0,255
Northampton,PALMER MIDDLE #1,State Treasurer,,DEM,Write-in,0,1,0,1
Northampton,PALMER MIDDLE #1,U.S. House,7,DEM,Susan Wild,81,198,0,279
Northampton,PALMER MIDDLE #1,U.S. House,7,DEM,Write-in,0,4,0,4
Northampton,PALMER MIDDLE #1,General Assembly,137,DEM,Katelind Brennan,70,181,0,251
Northampton,PALMER MIDDLE #1,General Assembly,137,DEM,Write-in,0,3,0,3
Northampton,PALMER MIDDLE #1,President,,REP,Donald J Trump,117,73,2,192
Northampton,PALMER MIDDLE #1,President,,REP,Bill Weld,2,10,0,12
Northampton,PALMER MIDDLE #1,President,,REP,Roque Rocky De La Fuente,1,0,0,1
Northampton,PALMER MIDDLE #1,President,,REP,Write-in,1,2,0,3
Northampton,PALMER MIDDLE #1,Attorney General,,REP,Heather Heidelbaugh,99,73,2,174
Northampton,PALMER MIDDLE #1,Attorney General,,REP,Write-in,0,3,0,3
Northampton,PALMER MIDDLE #1,Auditor General,,REP,Timothy Defoor,102,72,2,176
Northampton,PALMER MIDDLE #1,Auditor General,,REP,Write-in,0,4,0,4
Northampton,PALMER MIDDLE #1,State Treasurer,,REP,Stacy L. Garrity,101,72,2,175
Northampton,PALMER MIDDLE #1,State Treasurer,,REP,Write-in,0,3,0,3
Northampton,PALMER MIDDLE #1,U.S. House,7,REP,Dean N. Browning,68,40,1,109
Northampton,PALMER MIDDLE #1,U.S. House,7,REP,Lisa Scheller,53,40,1,94
Northampton,PALMER MIDDLE #1,U.S. House,7,REP,Write-in,0,2,0,2
Northampton,PALMER MIDDLE #1,General Assembly,137,REP,Joe Emrick,108,86,2,196
Northampton,PALMER MIDDLE #1,General Assembly,137,REP,Write-in,1,2,0,3
Northampton,PALMER MIDDLE #2,Registered Voters,,,,,,,1787
Northampton,PALMER MIDDLE #2,Registered Voters,,DEM,,,,,857
Northampton,PALMER MIDDLE #2,Registered Voters,,REP,,,,,637
Northampton,PALMER MIDDLE #2,Registered Voters,,NPA,,,,,293
Northampton,PALMER MIDDLE #2,Ballots Cast,,,,179,400,2,581
Northampton,PALMER MIDDLE #2,Ballots Cast,,DEM,,60,275,1,336
Northampton,PALMER MIDDLE #2,Ballots Cast,,REP,,119,125,1,245
Northampton,PALMER MIDDLE #2,Ballots Cast,,NPA,,0,0,0,0
Northampton,PALMER MIDDLE #2,President,,DEM,Joseph R. Biden,39,219,1,259
Northampton,PALMER MIDDLE #2,President,,DEM,Bernie Sanders,18,43,0,61
Northampton,PALMER MIDDLE #2,President,,DEM,Tulsi Gabbard,1,3,0,4
Northampton,PALMER MIDDLE #2,President,,DEM,Write-in,1,6,0,7
Northampton,PALMER MIDDLE #2,Attorney General,,DEM,Josh Shapiro,43,247,1,291
Northampton,PALMER MIDDLE #2,Attorney General,,DEM,Write-in,0,1,0,1
Northampton,PALMER MIDDLE #2,Auditor General,,DEM,Nina Ahmad,18,90,1,109
Northampton,PALMER MIDDLE #2,Auditor General,,DEM,Rose Rosie Marie Davis,13,52,0,65
Northampton,PALMER MIDDLE #2,Auditor General,,DEM,Christina M. Hartman,2,44,0,46
Northampton,PALMER MIDDLE #2,Auditor General,,DEM,Michael Lamb,10,24,0,34
Northampton,PALMER MIDDLE #2,Auditor General,,DEM,H Scott Conklin,8,14,0,22
Northampton,PALMER MIDDLE #2,Auditor General,,DEM,Tracie Fountain,2,13,0,15
Northampton,PALMER MIDDLE #2,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,PALMER MIDDLE #2,State Treasurer,,DEM,Joe Torsella,43,246,1,290
Northampton,PALMER MIDDLE #2,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,PALMER MIDDLE #2,U.S. House,7,DEM,Susan Wild,48,262,1,311
Northampton,PALMER MIDDLE #2,U.S. House,7,DEM,Write-in,0,2,0,2
Northampton,PALMER MIDDLE #2,General Assembly,136,DEM,Robert Freeman,51,258,1,310
Northampton,PALMER MIDDLE #2,General Assembly,136,DEM,Write-in,0,0,0,0
Northampton,PALMER MIDDLE #2,President,,REP,Donald J Trump,105,112,1,218
Northampton,PALMER MIDDLE #2,President,,REP,Bill Weld,7,9,0,16
Northampton,PALMER MIDDLE #2,President,,REP,Roque Rocky De La Fuente,4,0,0,4
Northampton,PALMER MIDDLE #2,President,,REP,Write-in,1,2,0,3
Northampton,PALMER MIDDLE #2,Attorney General,,REP,Heather Heidelbaugh,98,101,0,199
Northampton,PALMER MIDDLE #2,Attorney General,,REP,Write-in,0,1,0,1
Northampton,PALMER MIDDLE #2,Auditor General,,REP,Timothy Defoor,97,102,1,200
Northampton,PALMER MIDDLE #2,Auditor General,,REP,Write-in,0,1,0,1
Northampton,PALMER MIDDLE #2,State Treasurer,,REP,Stacy L. Garrity,96,103,0,199
Northampton,PALMER MIDDLE #2,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,PALMER MIDDLE #2,U.S. House,7,REP,Lisa Scheller,63,61,0,124
Northampton,PALMER MIDDLE #2,U.S. House,7,REP,Dean N. Browning,54,54,1,109
Northampton,PALMER MIDDLE #2,U.S. House,7,REP,Write-in,0,1,0,1
Northampton,PALMER MIDDLE #2,General Assembly,136,REP,Write-in,0,12,0,12
Northampton,PALMER UPPER EASTERN,Registered Voters,,,,,,,2852
Northampton,PALMER UPPER EASTERN,Registered Voters,,DEM,,,,,1186
Northampton,PALMER UPPER EASTERN,Registered Voters,,REP,,,,,1127
Northampton,PALMER UPPER EASTERN,Registered Voters,,NPA,,,,,539
Northampton,PALMER UPPER EASTERN,Ballots Cast,,,,271,534,3,808
Northampton,PALMER UPPER EASTERN,Ballots Cast,,DEM,,94,377,2,473
Northampton,PALMER UPPER EASTERN,Ballots Cast,,REP,,177,157,1,335
Northampton,PALMER UPPER EASTERN,Ballots Cast,,NPA,,0,0,0,0
Northampton,PALMER UPPER EASTERN,President,,DEM,Joseph R. Biden,56,314,1,371
Northampton,PALMER UPPER EASTERN,President,,DEM,Bernie Sanders,28,44,1,73
Northampton,PALMER UPPER EASTERN,President,,DEM,Tulsi Gabbard,8,6,0,14
Northampton,PALMER UPPER EASTERN,President,,DEM,Write-in,1,8,0,9
Northampton,PALMER UPPER EASTERN,Attorney General,,DEM,Josh Shapiro,63,344,1,408
Northampton,PALMER UPPER EASTERN,Attorney General,,DEM,Write-in,0,1,0,1
Northampton,PALMER UPPER EASTERN,Auditor General,,DEM,Nina Ahmad,27,114,0,141
Northampton,PALMER UPPER EASTERN,Auditor General,,DEM,Christina M. Hartman,4,61,0,65
Northampton,PALMER UPPER EASTERN,Auditor General,,DEM,Rose Rosie Marie Davis,9,52,0,61
Northampton,PALMER UPPER EASTERN,Auditor General,,DEM,Michael Lamb,22,37,1,60
Northampton,PALMER UPPER EASTERN,Auditor General,,DEM,Tracie Fountain,1,54,0,55
Northampton,PALMER UPPER EASTERN,Auditor General,,DEM,H Scott Conklin,8,11,0,19
Northampton,PALMER UPPER EASTERN,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,PALMER UPPER EASTERN,State Treasurer,,DEM,Joe Torsella,59,338,1,398
Northampton,PALMER UPPER EASTERN,State Treasurer,,DEM,Write-in,0,1,0,1
Northampton,PALMER UPPER EASTERN,U.S. House,7,DEM,Susan Wild,75,362,1,438
Northampton,PALMER UPPER EASTERN,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,PALMER UPPER EASTERN,General Assembly,137,DEM,Katelind Brennan,68,331,1,400
Northampton,PALMER UPPER EASTERN,General Assembly,137,DEM,Write-in,0,0,0,0
Northampton,PALMER UPPER EASTERN,President,,REP,Donald J Trump,166,127,1,294
Northampton,PALMER UPPER EASTERN,President,,REP,Bill Weld,6,15,0,21
Northampton,PALMER UPPER EASTERN,President,,REP,Roque Rocky De La Fuente,2,2,0,4
Northampton,PALMER UPPER EASTERN,President,,REP,Write-in,0,5,0,5
Northampton,PALMER UPPER EASTERN,Attorney General,,REP,Heather Heidelbaugh,141,140,1,282
Northampton,PALMER UPPER EASTERN,Attorney General,,REP,Write-in,0,0,0,0
Northampton,PALMER UPPER EASTERN,Auditor General,,REP,Timothy Defoor,142,138,1,281
Northampton,PALMER UPPER EASTERN,Auditor General,,REP,Write-in,0,0,0,0
Northampton,PALMER UPPER EASTERN,State Treasurer,,REP,Stacy L. Garrity,143,138,1,282
Northampton,PALMER UPPER EASTERN,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,PALMER UPPER EASTERN,U.S. House,7,REP,Lisa Scheller,90,81,0,171
Northampton,PALMER UPPER EASTERN,U.S. House,7,REP,Dean N. Browning,83,60,1,144
Northampton,PALMER UPPER EASTERN,U.S. House,7,REP,Write-in,0,2,0,2
Northampton,PALMER UPPER EASTERN,General Assembly,137,REP,Joe Emrick,159,148,1,308
Northampton,PALMER UPPER EASTERN,General Assembly,137,REP,Write-in,0,0,0,0
Northampton,PALMER UPPER WESTERN,Registered Voters,,,,,,,3943
Northampton,PALMER UPPER WESTERN,Registered Voters,,DEM,,,,,1764
Northampton,PALMER UPPER WESTERN,Registered Voters,,REP,,,,,1411
Northampton,PALMER UPPER WESTERN,Registered Voters,,NPA,,,,,768
Northampton,PALMER UPPER WESTERN,Ballots Cast,,,,271,1033,17,1321
Northampton,PALMER UPPER WESTERN,Ballots Cast,,DEM,,115,690,10,815
Northampton,PALMER UPPER WESTERN,Ballots Cast,,REP,,156,343,7,506
Northampton,PALMER UPPER WESTERN,Ballots Cast,,NPA,,0,0,0,0
Northampton,PALMER UPPER WESTERN,President,,DEM,Joseph R. Biden,76,582,4,662
Northampton,PALMER UPPER WESTERN,President,,DEM,Bernie Sanders,30,68,6,104
Northampton,PALMER UPPER WESTERN,President,,DEM,Tulsi Gabbard,6,13,0,19
Northampton,PALMER UPPER WESTERN,President,,DEM,Write-in,1,18,0,19
Northampton,PALMER UPPER WESTERN,Attorney General,,DEM,Josh Shapiro,85,631,8,724
Northampton,PALMER UPPER WESTERN,Attorney General,,DEM,Write-in,0,3,0,3
Northampton,PALMER UPPER WESTERN,Auditor General,,DEM,Nina Ahmad,27,171,4,202
Northampton,PALMER UPPER WESTERN,Auditor General,,DEM,Christina M. Hartman,3,139,2,144
Northampton,PALMER UPPER WESTERN,Auditor General,,DEM,Rose Rosie Marie Davis,11,118,1,130
Northampton,PALMER UPPER WESTERN,Auditor General,,DEM,Michael Lamb,24,58,1,83
Northampton,PALMER UPPER WESTERN,Auditor General,,DEM,H Scott Conklin,24,44,0,68
Northampton,PALMER UPPER WESTERN,Auditor General,,DEM,Tracie Fountain,6,52,1,59
Northampton,PALMER UPPER WESTERN,Auditor General,,DEM,Write-in,0,1,0,1
Northampton,PALMER UPPER WESTERN,State Treasurer,,DEM,Joe Torsella,83,620,8,711
Northampton,PALMER UPPER WESTERN,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,PALMER UPPER WESTERN,U.S. House,7,DEM,Susan Wild,93,654,9,756
Northampton,PALMER UPPER WESTERN,U.S. House,7,DEM,Write-in,0,2,0,2
Northampton,PALMER UPPER WESTERN,General Assembly,137,DEM,Katelind Brennan,87,617,9,713
Northampton,PALMER UPPER WESTERN,General Assembly,137,DEM,Write-in,1,0,0,1
Northampton,PALMER UPPER WESTERN,President,,REP,Donald J Trump,142,276,7,425
Northampton,PALMER UPPER WESTERN,President,,REP,Bill Weld,3,32,0,35
Northampton,PALMER UPPER WESTERN,President,,REP,Roque Rocky De La Fuente,1,10,0,11
Northampton,PALMER UPPER WESTERN,President,,REP,Write-in,0,9,0,9
Northampton,PALMER UPPER WESTERN,Attorney General,,REP,Heather Heidelbaugh,116,295,6,417
Northampton,PALMER UPPER WESTERN,Attorney General,,REP,Write-in,1,0,0,1
Northampton,PALMER UPPER WESTERN,Auditor General,,REP,Timothy Defoor,120,289,5,414
Northampton,PALMER UPPER WESTERN,Auditor General,,REP,Write-in,1,1,0,2
Northampton,PALMER UPPER WESTERN,State Treasurer,,REP,Stacy L. Garrity,114,288,5,407
Northampton,PALMER UPPER WESTERN,State Treasurer,,REP,Write-in,1,1,0,2
Northampton,PALMER UPPER WESTERN,U.S. House,7,REP,Lisa Scheller,87,177,5,269
Northampton,PALMER UPPER WESTERN,U.S. House,7,REP,Dean N. Browning,62,141,2,205
Northampton,PALMER UPPER WESTERN,U.S. House,7,REP,Write-in,1,2,0,3
Northampton,PALMER UPPER WESTERN,General Assembly,137,REP,Joe Emrick,137,319,6,462
Northampton,PALMER UPPER WESTERN,General Assembly,137,REP,Write-in,1,0,0,1
Northampton,PALMER WESTERN #1,Registered Voters,,,,,,,1800
Northampton,PALMER WESTERN #1,Registered Voters,,DEM,,,,,737
Northampton,PALMER WESTERN #1,Registered Voters,,REP,,,,,753
Northampton,PALMER WESTERN #1,Registered Voters,,NPA,,,,,310
Northampton,PALMER WESTERN #1,Ballots Cast,,,,232,404,4,640
Northampton,PALMER WESTERN #1,Ballots Cast,,DEM,,59,281,1,341
Northampton,PALMER WESTERN #1,Ballots Cast,,REP,,173,123,3,299
Northampton,PALMER WESTERN #1,Ballots Cast,,NPA,,0,0,0,0
Northampton,PALMER WESTERN #1,President,,DEM,Joseph R. Biden,40,231,1,272
Northampton,PALMER WESTERN #1,President,,DEM,Bernie Sanders,12,40,0,52
Northampton,PALMER WESTERN #1,President,,DEM,Tulsi Gabbard,2,7,0,9
Northampton,PALMER WESTERN #1,President,,DEM,Write-in,2,3,0,5
Northampton,PALMER WESTERN #1,Attorney General,,DEM,Josh Shapiro,38,244,1,283
Northampton,PALMER WESTERN #1,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,PALMER WESTERN #1,Auditor General,,DEM,Nina Ahmad,12,84,0,96
Northampton,PALMER WESTERN #1,Auditor General,,DEM,Christina M. Hartman,8,50,0,58
Northampton,PALMER WESTERN #1,Auditor General,,DEM,Rose Rosie Marie Davis,8,36,0,44
Northampton,PALMER WESTERN #1,Auditor General,,DEM,Michael Lamb,8,29,0,37
Northampton,PALMER WESTERN #1,Auditor General,,DEM,H Scott Conklin,8,15,0,23
Northampton,PALMER WESTERN #1,Auditor General,,DEM,Tracie Fountain,0,20,0,20
Northampton,PALMER WESTERN #1,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,PALMER WESTERN #1,State Treasurer,,DEM,Joe Torsella,37,242,1,280
Northampton,PALMER WESTERN #1,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,PALMER WESTERN #1,U.S. House,7,DEM,Susan Wild,45,264,1,310
Northampton,PALMER WESTERN #1,U.S. House,7,DEM,Write-in,0,5,0,5
