county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Lackawanna,Scranton W-24 P-02,President,,REP,Donald J. Trump,18,10,2,0,30
Lackawanna,Scranton W-24 P-02,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Lackawanna,Scranton W-24 P-02,President,,REP,Bill Weld,1,3,0,0,4
Lackawanna,Scranton W-24 P-02,President,,REP,Write-in,2,0,1,0,3
Lackawanna,Scranton W-24 P-02,Attorney General,,REP,Heather Heidelbaugh,15,9,2,0,26
Lackawanna,Scranton W-24 P-02,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Scranton W-24 P-02,Auditor General,,REP,Timothy DeFoor,16,9,2,0,27
Lackawanna,Scranton W-24 P-02,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Scranton W-24 P-02,State Treasurer,,REP,Stacy L. Garrity,15,9,2,0,26
Lackawanna,Scranton W-24 P-02,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Scranton W-24 P-02,U.S. House,8,REP,Harry Haas,0,0,0,0,0
Lackawanna,Scranton W-24 P-02,U.S. House,8,REP,Teddy Daniels,4,2,0,0,6
Lackawanna,Scranton W-24 P-02,U.S. House,8,REP,Jim Bognet,4,2,1,0,7
Lackawanna,Scranton W-24 P-02,U.S. House,8,REP,Mike Cammisa,0,2,0,0,2
Lackawanna,Scranton W-24 P-02,U.S. House,8,REP,Mike Marsicano,5,2,0,0,7
Lackawanna,Scranton W-24 P-02,U.S. House,8,REP,Earl Granville,8,4,1,0,13
Lackawanna,Scranton W-24 P-02,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Scranton W-24 P-02,General Assembly,113,REP,William Kresge,19,9,3,0,31
Lackawanna,Scranton W-24 P-02,General Assembly,113,REP,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-02,Registered Voters,,,,,,,,1203
Lackawanna,South Abington Twp. W-00 P-02,Registered Voters,,DEM,,,,,,623
Lackawanna,South Abington Twp. W-00 P-02,Registered Voters,,REP,,,,,,580
Lackawanna,South Abington Twp. W-00 P-02,Registered Voters,,NPA,,,,,,0
Lackawanna,South Abington Twp. W-00 P-02,Ballots Cast,,,,181,287,54,6,528
Lackawanna,South Abington Twp. W-00 P-02,Ballots Cast,,DEM,,53,209,44,3,309
Lackawanna,South Abington Twp. W-00 P-02,Ballots Cast,,REP,,128,78,10,3,219
Lackawanna,South Abington Twp. W-00 P-02,President,,DEM,Bernie Sanders,7,23,2,0,32
Lackawanna,South Abington Twp. W-00 P-02,President,,DEM,Joseph R. Biden,41,180,41,2,264
Lackawanna,South Abington Twp. W-00 P-02,President,,DEM,Tulsi Gabbard,2,3,0,0,5
Lackawanna,South Abington Twp. W-00 P-02,President,,DEM,Write-in,1,3,1,1,6
Lackawanna,South Abington Twp. W-00 P-02,Attorney General,,DEM,Josh Shapiro,39,182,39,3,263
Lackawanna,South Abington Twp. W-00 P-02,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,DEM,H. Scott Conklin,2,11,2,0,15
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,DEM,Michael Lamb,9,25,6,0,40
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,DEM,Tracie Fountain,4,21,3,0,28
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,DEM,Rose Rosie Marie Davis,6,31,8,1,46
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,DEM,Nina Ahmad,16,40,11,1,68
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,DEM,Christina M. Hartman,7,40,5,0,52
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,DEM,Write-in,0,0,0,1,1
Lackawanna,South Abington Twp. W-00 P-02,State Treasurer,,DEM,Joe Torsella,37,170,36,2,245
Lackawanna,South Abington Twp. W-00 P-02,State Treasurer,,DEM,Write-in,0,0,1,1,2
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,DEM,Matt Cartwright,48,198,41,3,290
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,DEM,Write-in,0,3,0,0,3
Lackawanna,South Abington Twp. W-00 P-02,General Assembly,113,DEM,Marty Flynn,43,180,41,1,265
Lackawanna,South Abington Twp. W-00 P-02,General Assembly,113,DEM,Write-in,0,4,0,2,6
Lackawanna,South Abington Twp. W-00 P-02,President,,REP,Donald J. Trump,120,59,6,2,187
Lackawanna,South Abington Twp. W-00 P-02,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Lackawanna,South Abington Twp. W-00 P-02,President,,REP,Bill Weld,2,10,2,1,15
Lackawanna,South Abington Twp. W-00 P-02,President,,REP,Write-in,2,4,0,0,6
Lackawanna,South Abington Twp. W-00 P-02,Attorney General,,REP,Heather Heidelbaugh,97,64,10,2,173
Lackawanna,South Abington Twp. W-00 P-02,Attorney General,,REP,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,REP,Timothy DeFoor,96,61,10,2,169
Lackawanna,South Abington Twp. W-00 P-02,Auditor General,,REP,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-02,State Treasurer,,REP,Stacy L. Garrity,102,65,10,2,179
Lackawanna,South Abington Twp. W-00 P-02,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,REP,Harry Haas,3,4,0,0,7
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,REP,Teddy Daniels,34,1,0,0,35
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,REP,Jim Bognet,28,21,1,2,52
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,REP,Mike Cammisa,0,1,1,0,2
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,REP,Mike Marsicano,7,2,0,0,9
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,REP,Earl Granville,53,42,7,1,103
Lackawanna,South Abington Twp. W-00 P-02,U.S. House,8,REP,Write-in,0,1,0,0,1
Lackawanna,South Abington Twp. W-00 P-02,General Assembly,113,REP,William Kresge,107,64,9,2,182
Lackawanna,South Abington Twp. W-00 P-02,General Assembly,113,REP,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-1-1,Registered Voters,,,,,,,,1136
Lackawanna,South Abington Twp. W-00 P-1-1,Registered Voters,,DEM,,,,,,589
Lackawanna,South Abington Twp. W-00 P-1-1,Registered Voters,,REP,,,,,,547
Lackawanna,South Abington Twp. W-00 P-1-1,Registered Voters,,NPA,,,,,,0
Lackawanna,South Abington Twp. W-00 P-1-1,Ballots Cast,,,,170,249,57,9,485
Lackawanna,South Abington Twp. W-00 P-1-1,Ballots Cast,,DEM,,60,178,46,5,289
Lackawanna,South Abington Twp. W-00 P-1-1,Ballots Cast,,REP,,110,71,11,4,196
Lackawanna,South Abington Twp. W-00 P-1-1,President,,DEM,Bernie Sanders,9,21,5,1,36
Lackawanna,South Abington Twp. W-00 P-1-1,President,,DEM,Joseph R. Biden,45,146,36,4,231
Lackawanna,South Abington Twp. W-00 P-1-1,President,,DEM,Tulsi Gabbard,5,6,4,0,15
Lackawanna,South Abington Twp. W-00 P-1-1,President,,DEM,Write-in,1,5,1,0,7
Lackawanna,South Abington Twp. W-00 P-1-1,Attorney General,,DEM,Josh Shapiro,51,153,42,3,249
Lackawanna,South Abington Twp. W-00 P-1-1,Attorney General,,DEM,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,DEM,H. Scott Conklin,1,5,3,1,10
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,DEM,Michael Lamb,7,24,6,0,37
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,DEM,Tracie Fountain,3,14,4,0,21
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,DEM,Rose Rosie Marie Davis,4,34,11,0,49
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,DEM,Nina Ahmad,25,30,8,1,64
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,DEM,Christina M. Hartman,2,27,2,0,31
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-1-1,State Treasurer,,DEM,Joe Torsella,46,136,34,3,219
Lackawanna,South Abington Twp. W-00 P-1-1,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,DEM,Matt Cartwright,53,167,40,4,264
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,DEM,Write-in,1,0,1,0,2
Lackawanna,South Abington Twp. W-00 P-1-1,General Assembly,113,DEM,Marty Flynn,50,148,35,4,237
Lackawanna,South Abington Twp. W-00 P-1-1,General Assembly,113,DEM,Write-in,2,6,0,0,8
Lackawanna,South Abington Twp. W-00 P-1-1,President,,REP,Donald J. Trump,100,53,6,4,163
Lackawanna,South Abington Twp. W-00 P-1-1,President,,REP,Roque Rocky De La Fuente,2,2,1,0,5
Lackawanna,South Abington Twp. W-00 P-1-1,President,,REP,Bill Weld,2,8,3,0,13
Lackawanna,South Abington Twp. W-00 P-1-1,President,,REP,Write-in,3,6,0,0,9
Lackawanna,South Abington Twp. W-00 P-1-1,Attorney General,,REP,Heather Heidelbaugh,93,54,11,3,161
Lackawanna,South Abington Twp. W-00 P-1-1,Attorney General,,REP,Write-in,0,2,0,0,2
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,REP,Timothy DeFoor,94,54,10,2,160
Lackawanna,South Abington Twp. W-00 P-1-1,Auditor General,,REP,Write-in,0,2,0,0,2
Lackawanna,South Abington Twp. W-00 P-1-1,State Treasurer,,REP,Stacy L. Garrity,92,52,11,3,158
Lackawanna,South Abington Twp. W-00 P-1-1,State Treasurer,,REP,Write-in,0,3,0,0,3
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,REP,Harry Haas,4,2,0,0,6
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,REP,Teddy Daniels,23,1,0,0,24
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,REP,Jim Bognet,18,4,2,1,25
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,REP,Mike Cammisa,1,1,1,0,3
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,REP,Mike Marsicano,8,9,0,0,17
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,REP,Earl Granville,54,48,7,3,112
Lackawanna,South Abington Twp. W-00 P-1-1,U.S. House,8,REP,Write-in,0,4,1,0,5
Lackawanna,South Abington Twp. W-00 P-1-1,General Assembly,113,REP,William Kresge,93,55,11,3,162
Lackawanna,South Abington Twp. W-00 P-1-1,General Assembly,113,REP,Write-in,0,2,0,0,2
Lackawanna,South Abington Twp. W-00 P-1-2,Registered Voters,,,,,,,,1518
Lackawanna,South Abington Twp. W-00 P-1-2,Registered Voters,,DEM,,,,,,830
Lackawanna,South Abington Twp. W-00 P-1-2,Registered Voters,,REP,,,,,,688
Lackawanna,South Abington Twp. W-00 P-1-2,Registered Voters,,NPA,,,,,,0
Lackawanna,South Abington Twp. W-00 P-1-2,Ballots Cast,,,,264,365,60,7,696
Lackawanna,South Abington Twp. W-00 P-1-2,Ballots Cast,,DEM,,107,269,43,2,421
Lackawanna,South Abington Twp. W-00 P-1-2,Ballots Cast,,REP,,157,96,17,5,275
Lackawanna,South Abington Twp. W-00 P-1-2,President,,DEM,Bernie Sanders,20,23,2,1,46
Lackawanna,South Abington Twp. W-00 P-1-2,President,,DEM,Joseph R. Biden,80,235,38,1,354
Lackawanna,South Abington Twp. W-00 P-1-2,President,,DEM,Tulsi Gabbard,2,5,1,0,8
Lackawanna,South Abington Twp. W-00 P-1-2,President,,DEM,Write-in,4,4,2,0,10
Lackawanna,South Abington Twp. W-00 P-1-2,Attorney General,,DEM,Josh Shapiro,97,239,41,1,378
Lackawanna,South Abington Twp. W-00 P-1-2,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,DEM,H. Scott Conklin,4,19,5,0,28
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,DEM,Michael Lamb,12,34,4,0,50
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,DEM,Tracie Fountain,6,23,5,0,34
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,DEM,Rose Rosie Marie Davis,13,39,5,2,59
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,DEM,Nina Ahmad,49,63,13,0,125
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,DEM,Christina M. Hartman,13,40,6,0,59
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-1-2,State Treasurer,,DEM,Joe Torsella,95,225,37,1,358
Lackawanna,South Abington Twp. W-00 P-1-2,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,DEM,Matt Cartwright,96,259,40,1,396
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,DEM,Write-in,2,0,0,0,2
Lackawanna,South Abington Twp. W-00 P-1-2,General Assembly,113,DEM,Marty Flynn,91,229,41,1,362
Lackawanna,South Abington Twp. W-00 P-1-2,General Assembly,113,DEM,Write-in,4,4,0,0,8
Lackawanna,South Abington Twp. W-00 P-1-2,President,,REP,Donald J. Trump,150,72,11,4,237
Lackawanna,South Abington Twp. W-00 P-1-2,President,,REP,Roque Rocky De La Fuente,2,2,2,1,7
Lackawanna,South Abington Twp. W-00 P-1-2,President,,REP,Bill Weld,2,7,1,0,10
Lackawanna,South Abington Twp. W-00 P-1-2,President,,REP,Write-in,2,10,2,0,14
Lackawanna,South Abington Twp. W-00 P-1-2,Attorney General,,REP,Heather Heidelbaugh,123,78,14,4,219
Lackawanna,South Abington Twp. W-00 P-1-2,Attorney General,,REP,Write-in,1,2,0,0,3
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,REP,Timothy DeFoor,121,80,11,4,216
Lackawanna,South Abington Twp. W-00 P-1-2,Auditor General,,REP,Write-in,1,0,2,0,3
Lackawanna,South Abington Twp. W-00 P-1-2,State Treasurer,,REP,Stacy L. Garrity,124,81,12,4,221
Lackawanna,South Abington Twp. W-00 P-1-2,State Treasurer,,REP,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,REP,Harry Haas,8,1,2,1,12
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,REP,Teddy Daniels,37,6,1,0,44
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,REP,Jim Bognet,43,19,2,1,65
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,REP,Mike Cammisa,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,REP,Mike Marsicano,11,10,1,0,22
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,REP,Earl Granville,52,51,11,3,117
Lackawanna,South Abington Twp. W-00 P-1-2,U.S. House,8,REP,Write-in,1,2,0,0,3
Lackawanna,South Abington Twp. W-00 P-1-2,General Assembly,113,REP,William Kresge,131,81,13,4,229
Lackawanna,South Abington Twp. W-00 P-1-2,General Assembly,113,REP,Write-in,0,2,1,0,3
Lackawanna,South Abington Twp. W-00 P-3-1,Registered Voters,,,,,,,,1055
Lackawanna,South Abington Twp. W-00 P-3-1,Registered Voters,,DEM,,,,,,556
Lackawanna,South Abington Twp. W-00 P-3-1,Registered Voters,,REP,,,,,,499
Lackawanna,South Abington Twp. W-00 P-3-1,Registered Voters,,NPA,,,,,,0
Lackawanna,South Abington Twp. W-00 P-3-1,Ballots Cast,,,,183,210,53,6,452
Lackawanna,South Abington Twp. W-00 P-3-1,Ballots Cast,,DEM,,77,152,36,6,271
Lackawanna,South Abington Twp. W-00 P-3-1,Ballots Cast,,REP,,106,58,17,0,181
Lackawanna,South Abington Twp. W-00 P-3-1,President,,DEM,Bernie Sanders,12,16,3,1,32
Lackawanna,South Abington Twp. W-00 P-3-1,President,,DEM,Joseph R. Biden,62,134,29,4,229
Lackawanna,South Abington Twp. W-00 P-3-1,President,,DEM,Tulsi Gabbard,2,0,3,1,6
Lackawanna,South Abington Twp. W-00 P-3-1,President,,DEM,Write-in,0,1,1,0,2
Lackawanna,South Abington Twp. W-00 P-3-1,Attorney General,,DEM,Josh Shapiro,63,131,31,3,228
Lackawanna,South Abington Twp. W-00 P-3-1,Attorney General,,DEM,Write-in,1,2,0,0,3
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,DEM,H. Scott Conklin,7,11,2,0,20
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,DEM,Michael Lamb,10,18,4,0,32
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,DEM,Tracie Fountain,5,15,1,1,22
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,DEM,Rose Rosie Marie Davis,12,23,8,1,44
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,DEM,Nina Ahmad,19,31,11,1,62
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,DEM,Christina M. Hartman,9,13,5,2,29
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-3-1,State Treasurer,,DEM,Joe Torsella,61,125,30,3,219
Lackawanna,South Abington Twp. W-00 P-3-1,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,DEM,Matt Cartwright,72,139,34,5,250
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,DEM,Write-in,2,0,0,0,2
Lackawanna,South Abington Twp. W-00 P-3-1,General Assembly,113,DEM,Marty Flynn,67,132,34,4,237
Lackawanna,South Abington Twp. W-00 P-3-1,General Assembly,113,DEM,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-3-1,President,,REP,Donald J. Trump,98,41,15,0,154
Lackawanna,South Abington Twp. W-00 P-3-1,President,,REP,Roque Rocky De La Fuente,1,2,0,0,3
Lackawanna,South Abington Twp. W-00 P-3-1,President,,REP,Bill Weld,3,8,2,0,13
Lackawanna,South Abington Twp. W-00 P-3-1,President,,REP,Write-in,1,4,0,0,5
Lackawanna,South Abington Twp. W-00 P-3-1,Attorney General,,REP,Heather Heidelbaugh,82,47,15,0,144
Lackawanna,South Abington Twp. W-00 P-3-1,Attorney General,,REP,Write-in,0,1,0,0,1
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,REP,Timothy DeFoor,81,46,15,0,142
Lackawanna,South Abington Twp. W-00 P-3-1,Auditor General,,REP,Write-in,0,1,0,0,1
Lackawanna,South Abington Twp. W-00 P-3-1,State Treasurer,,REP,Stacy L. Garrity,80,46,15,0,141
Lackawanna,South Abington Twp. W-00 P-3-1,State Treasurer,,REP,Write-in,1,1,0,0,2
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,REP,Harry Haas,3,6,0,0,9
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,REP,Teddy Daniels,18,4,2,0,24
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,REP,Jim Bognet,28,9,3,0,40
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,REP,Mike Cammisa,2,2,0,0,4
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,REP,Mike Marsicano,4,4,3,0,11
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,REP,Earl Granville,47,25,9,0,81
Lackawanna,South Abington Twp. W-00 P-3-1,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-3-1,General Assembly,113,REP,William Kresge,79,44,16,0,139
Lackawanna,South Abington Twp. W-00 P-3-1,General Assembly,113,REP,Write-in,2,3,0,0,5
Lackawanna,South Abington Twp. W-00 P-3-2,Registered Voters,,,,,,,,1077
Lackawanna,South Abington Twp. W-00 P-3-2,Registered Voters,,DEM,,,,,,600
Lackawanna,South Abington Twp. W-00 P-3-2,Registered Voters,,REP,,,,,,477
Lackawanna,South Abington Twp. W-00 P-3-2,Registered Voters,,NPA,,,,,,0
Lackawanna,South Abington Twp. W-00 P-3-2,Ballots Cast,,,,196,253,58,4,511
Lackawanna,South Abington Twp. W-00 P-3-2,Ballots Cast,,DEM,,84,186,47,2,319
Lackawanna,South Abington Twp. W-00 P-3-2,Ballots Cast,,REP,,112,67,11,2,192
Lackawanna,South Abington Twp. W-00 P-3-2,President,,DEM,Bernie Sanders,16,16,7,0,39
Lackawanna,South Abington Twp. W-00 P-3-2,President,,DEM,Joseph R. Biden,56,165,38,2,261
Lackawanna,South Abington Twp. W-00 P-3-2,President,,DEM,Tulsi Gabbard,6,2,1,0,9
Lackawanna,South Abington Twp. W-00 P-3-2,President,,DEM,Write-in,4,1,0,0,5
Lackawanna,South Abington Twp. W-00 P-3-2,Attorney General,,DEM,Josh Shapiro,68,168,38,2,276
Lackawanna,South Abington Twp. W-00 P-3-2,Attorney General,,DEM,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,DEM,H. Scott Conklin,6,9,4,0,19
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,DEM,Michael Lamb,13,17,2,0,32
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,DEM,Tracie Fountain,7,30,6,0,43
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,DEM,Rose Rosie Marie Davis,9,44,6,1,60
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,DEM,Nina Ahmad,24,32,12,0,68
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,DEM,Christina M. Hartman,15,28,7,1,51
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,South Abington Twp. W-00 P-3-2,State Treasurer,,DEM,Joe Torsella,58,155,36,2,251
Lackawanna,South Abington Twp. W-00 P-3-2,State Treasurer,,DEM,Write-in,1,0,0,0,1
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,DEM,Matt Cartwright,63,178,44,2,287
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,DEM,Write-in,9,0,0,0,9
Lackawanna,South Abington Twp. W-00 P-3-2,General Assembly,113,DEM,Marty Flynn,60,159,40,2,261
Lackawanna,South Abington Twp. W-00 P-3-2,General Assembly,113,DEM,Write-in,9,4,2,0,15
Lackawanna,South Abington Twp. W-00 P-3-2,President,,REP,Donald J. Trump,93,47,8,1,149
Lackawanna,South Abington Twp. W-00 P-3-2,President,,REP,Roque Rocky De La Fuente,2,3,0,0,5
Lackawanna,South Abington Twp. W-00 P-3-2,President,,REP,Bill Weld,7,11,2,1,21
Lackawanna,South Abington Twp. W-00 P-3-2,President,,REP,Write-in,4,2,0,0,6
Lackawanna,South Abington Twp. W-00 P-3-2,Attorney General,,REP,Heather Heidelbaugh,90,50,8,2,150
Lackawanna,South Abington Twp. W-00 P-3-2,Attorney General,,REP,Write-in,1,1,1,0,3
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,REP,Timothy DeFoor,90,49,8,2,149
Lackawanna,South Abington Twp. W-00 P-3-2,Auditor General,,REP,Write-in,1,1,1,0,3
Lackawanna,South Abington Twp. W-00 P-3-2,State Treasurer,,REP,Stacy L. Garrity,89,50,9,2,150
Lackawanna,South Abington Twp. W-00 P-3-2,State Treasurer,,REP,Write-in,1,1,1,0,3
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,REP,Harry Haas,0,3,0,0,3
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,REP,Teddy Daniels,19,0,1,1,21
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,REP,Jim Bognet,27,9,2,0,38
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,REP,Mike Cammisa,0,0,1,0,1
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,REP,Mike Marsicano,5,6,0,0,11
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,REP,Earl Granville,52,42,4,1,99
Lackawanna,South Abington Twp. W-00 P-3-2,U.S. House,8,REP,Write-in,1,0,1,0,2
Lackawanna,South Abington Twp. W-00 P-3-2,General Assembly,113,REP,William Kresge,98,54,10,2,164
Lackawanna,South Abington Twp. W-00 P-3-2,General Assembly,113,REP,Write-in,2,1,1,0,4
Lackawanna,Springbrook Twp. W-00 P-00,Registered Voters,,,,,,,,1794
Lackawanna,Springbrook Twp. W-00 P-00,Registered Voters,,DEM,,,,,,852
Lackawanna,Springbrook Twp. W-00 P-00,Registered Voters,,REP,,,,,,942
Lackawanna,Springbrook Twp. W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Springbrook Twp. W-00 P-00,Ballots Cast,,,,406,330,69,5,810
Lackawanna,Springbrook Twp. W-00 P-00,Ballots Cast,,DEM,,110,221,55,3,389
Lackawanna,Springbrook Twp. W-00 P-00,Ballots Cast,,REP,,296,109,14,2,421
Lackawanna,Springbrook Twp. W-00 P-00,President,,DEM,Bernie Sanders,18,28,8,1,55
Lackawanna,Springbrook Twp. W-00 P-00,President,,DEM,Joseph R. Biden,73,181,46,2,302
Lackawanna,Springbrook Twp. W-00 P-00,President,,DEM,Tulsi Gabbard,10,4,1,0,15
Lackawanna,Springbrook Twp. W-00 P-00,President,,DEM,Write-in,5,6,0,0,11
Lackawanna,Springbrook Twp. W-00 P-00,Attorney General,,DEM,Josh Shapiro,81,202,51,3,337
Lackawanna,Springbrook Twp. W-00 P-00,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,Auditor General,,DEM,H. Scott Conklin,7,18,5,0,30
Lackawanna,Springbrook Twp. W-00 P-00,Auditor General,,DEM,Michael Lamb,16,24,6,0,46
Lackawanna,Springbrook Twp. W-00 P-00,Auditor General,,DEM,Tracie Fountain,4,14,1,0,19
Lackawanna,Springbrook Twp. W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,25,73,18,2,118
Lackawanna,Springbrook Twp. W-00 P-00,Auditor General,,DEM,Nina Ahmad,19,24,9,1,53
Lackawanna,Springbrook Twp. W-00 P-00,Auditor General,,DEM,Christina M. Hartman,13,37,6,0,56
Lackawanna,Springbrook Twp. W-00 P-00,Auditor General,,DEM,Write-in,0,0,1,0,1
Lackawanna,Springbrook Twp. W-00 P-00,State Treasurer,,DEM,Joe Torsella,76,195,45,3,319
Lackawanna,Springbrook Twp. W-00 P-00,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Springbrook Twp. W-00 P-00,U.S. House,8,DEM,Matt Cartwright,89,209,51,3,352
Lackawanna,Springbrook Twp. W-00 P-00,U.S. House,8,DEM,Write-in,5,2,1,0,8
Lackawanna,Springbrook Twp. W-00 P-00,General Assembly,118,DEM,Mike Carroll,82,192,47,3,324
Lackawanna,Springbrook Twp. W-00 P-00,General Assembly,118,DEM,Write-in,1,0,0,0,1
Lackawanna,Springbrook Twp. W-00 P-00,President,,REP,Donald J. Trump,278,95,14,2,389
Lackawanna,Springbrook Twp. W-00 P-00,President,,REP,Roque Rocky De La Fuente,3,2,0,0,5
Lackawanna,Springbrook Twp. W-00 P-00,President,,REP,Bill Weld,5,10,0,0,15
Lackawanna,Springbrook Twp. W-00 P-00,President,,REP,Write-in,5,0,0,0,5
