county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Schuylkill,Pottsville 1st,Ballots Cast,,DEM,,21,5,1,0,27
Schuylkill,Pottsville 1st,Ballots Cast,,REP,,34,16,2,2,54
Schuylkill,Pottsville 1st,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Pottsville 1st,President,,DEM,Bernie Sanders,5,0,0,0,5
Schuylkill,Pottsville 1st,President,,DEM,Joseph R. Biden,12,4,1,0,17
Schuylkill,Pottsville 1st,President,,DEM,Tulsi Gabbard,2,1,0,0,3
Schuylkill,Pottsville 1st,President,,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 1st,Attorney General,,DEM,Josh Shapiro,18,4,1,0,23
Schuylkill,Pottsville 1st,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,Auditor General,,DEM,H. Scott Conklin,1,0,0,0,1
Schuylkill,Pottsville 1st,Auditor General,,DEM,Michael Lamb,2,1,0,0,3
Schuylkill,Pottsville 1st,Auditor General,,DEM,Tracie Fountain,1,0,0,0,1
Schuylkill,Pottsville 1st,Auditor General,,DEM,Rose Rosie Marie Davis,1,0,0,0,1
Schuylkill,Pottsville 1st,Auditor General,,DEM,Nina Ahmad,9,1,1,0,11
Schuylkill,Pottsville 1st,Auditor General,,DEM,Christina M. Hartman,5,1,0,0,6
Schuylkill,Pottsville 1st,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,State Treasurer,,DEM,Joe Torsella,19,2,1,0,22
Schuylkill,Pottsville 1st,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,U.S. House,9,DEM,Laura Quick,6,2,1,0,9
Schuylkill,Pottsville 1st,U.S. House,9,DEM,Gary Wegman,14,3,0,0,17
Schuylkill,Pottsville 1st,U.S. House,9,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,State Senate,29,DEM,Write-in,3,0,0,0,3
Schuylkill,Pottsville 1st,General Assembly,123,DEM,Peter PJ Symons Jr.,21,3,1,0,25
Schuylkill,Pottsville 1st,General Assembly,123,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,President,,REP,Donald J. Trump,34,15,2,2,53
Schuylkill,Pottsville 1st,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Schuylkill,Pottsville 1st,President,,REP,Bill Weld,0,0,0,0,0
Schuylkill,Pottsville 1st,President,,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 1st,Attorney General,,REP,Heather Heidelbaugh,30,13,2,1,46
Schuylkill,Pottsville 1st,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,Auditor General,,REP,Timothy Defoor,30,13,2,2,47
Schuylkill,Pottsville 1st,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,State Treasurer,,REP,Stacy L. Garrity,31,13,2,2,48
Schuylkill,Pottsville 1st,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,U.S. House,9,REP,Dan Meuser,31,16,1,2,50
Schuylkill,Pottsville 1st,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,State Senate,29,REP,Dave Argall,31,16,1,1,49
Schuylkill,Pottsville 1st,State Senate,29,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 1st,General Assembly,123,REP,John Leshko,15,6,1,1,23
Schuylkill,Pottsville 1st,General Assembly,123,REP,Tim Twardzik,17,10,1,1,29
Schuylkill,Pottsville 1st,General Assembly,123,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 2nd,Registered Voters,,,,,,,,689
Schuylkill,Pottsville 2nd,Registered Voters,,DEM,,,,,,341
Schuylkill,Pottsville 2nd,Registered Voters,,REP,,,,,,267
Schuylkill,Pottsville 2nd,Registered Voters,,NPA,,,,,,81
Schuylkill,Pottsville 2nd,Ballots Cast,,,,155,53,26,2,236
Schuylkill,Pottsville 2nd,Ballots Cast,,DEM,,78,42,13,2,135
Schuylkill,Pottsville 2nd,Ballots Cast,,REP,,77,11,13,0,101
Schuylkill,Pottsville 2nd,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Pottsville 2nd,President,,DEM,Bernie Sanders,16,5,3,0,24
Schuylkill,Pottsville 2nd,President,,DEM,Joseph R. Biden,51,33,7,2,93
Schuylkill,Pottsville 2nd,President,,DEM,Tulsi Gabbard,4,1,0,0,5
Schuylkill,Pottsville 2nd,President,,DEM,Write-in,5,2,2,0,9
Schuylkill,Pottsville 2nd,Attorney General,,DEM,Josh Shapiro,75,39,9,2,125
Schuylkill,Pottsville 2nd,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 2nd,Auditor General,,DEM,H. Scott Conklin,3,5,1,0,9
Schuylkill,Pottsville 2nd,Auditor General,,DEM,Michael Lamb,16,8,3,0,27
Schuylkill,Pottsville 2nd,Auditor General,,DEM,Tracie Fountain,17,9,2,0,28
Schuylkill,Pottsville 2nd,Auditor General,,DEM,Rose Rosie Marie Davis,4,3,1,0,8
Schuylkill,Pottsville 2nd,Auditor General,,DEM,Nina Ahmad,8,7,0,2,17
Schuylkill,Pottsville 2nd,Auditor General,,DEM,Christina M. Hartman,25,7,3,0,35
Schuylkill,Pottsville 2nd,Auditor General,,DEM,Write-in,0,0,1,0,1
Schuylkill,Pottsville 2nd,State Treasurer,,DEM,Joe Torsella,72,41,8,2,123
Schuylkill,Pottsville 2nd,State Treasurer,,DEM,Write-in,0,0,1,0,1
Schuylkill,Pottsville 2nd,U.S. House,9,DEM,Laura Quick,28,14,6,2,50
Schuylkill,Pottsville 2nd,U.S. House,9,DEM,Gary Wegman,45,28,4,0,77
Schuylkill,Pottsville 2nd,U.S. House,9,DEM,Write-in,4,0,1,0,5
Schuylkill,Pottsville 2nd,State Senate,29,DEM,Write-in,11,5,0,1,17
Schuylkill,Pottsville 2nd,General Assembly,123,DEM,Peter PJ Symons Jr.,73,41,11,2,127
Schuylkill,Pottsville 2nd,General Assembly,123,DEM,Write-in,2,1,0,0,3
Schuylkill,Pottsville 2nd,President,,REP,Donald J. Trump,68,6,10,0,84
Schuylkill,Pottsville 2nd,President,,REP,Roque Rocky De La Fuente,0,1,2,0,3
Schuylkill,Pottsville 2nd,President,,REP,Bill Weld,0,3,1,0,4
Schuylkill,Pottsville 2nd,President,,REP,Write-in,3,1,0,0,4
Schuylkill,Pottsville 2nd,Attorney General,,REP,Heather Heidelbaugh,61,10,11,0,82
Schuylkill,Pottsville 2nd,Attorney General,,REP,Write-in,1,0,0,0,1
Schuylkill,Pottsville 2nd,Auditor General,,REP,Timothy Defoor,58,10,12,0,80
Schuylkill,Pottsville 2nd,Auditor General,,REP,Write-in,1,0,0,0,1
Schuylkill,Pottsville 2nd,State Treasurer,,REP,Stacy L. Garrity,59,10,13,0,82
Schuylkill,Pottsville 2nd,State Treasurer,,REP,Write-in,2,0,0,0,2
Schuylkill,Pottsville 2nd,U.S. House,9,REP,Dan Meuser,64,11,10,0,85
Schuylkill,Pottsville 2nd,U.S. House,9,REP,Write-in,1,0,1,0,2
Schuylkill,Pottsville 2nd,State Senate,29,REP,Dave Argall,68,10,12,0,90
Schuylkill,Pottsville 2nd,State Senate,29,REP,Write-in,2,1,0,0,3
Schuylkill,Pottsville 2nd,General Assembly,123,REP,John Leshko,35,4,7,0,46
Schuylkill,Pottsville 2nd,General Assembly,123,REP,Tim Twardzik,31,7,5,0,43
Schuylkill,Pottsville 2nd,General Assembly,123,REP,Write-in,3,0,0,0,3
Schuylkill,Pottsville 3-2,Registered Voters,,,,,,,,322
Schuylkill,Pottsville 3-2,Registered Voters,,DEM,,,,,,160
Schuylkill,Pottsville 3-2,Registered Voters,,REP,,,,,,101
Schuylkill,Pottsville 3-2,Registered Voters,,NPA,,,,,,61
Schuylkill,Pottsville 3-2,Ballots Cast,,,,54,32,6,0,92
Schuylkill,Pottsville 3-2,Ballots Cast,,DEM,,25,25,6,0,56
Schuylkill,Pottsville 3-2,Ballots Cast,,REP,,29,7,0,0,36
Schuylkill,Pottsville 3-2,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Pottsville 3-2,President,,DEM,Bernie Sanders,5,3,2,0,10
Schuylkill,Pottsville 3-2,President,,DEM,Joseph R. Biden,18,21,4,0,43
Schuylkill,Pottsville 3-2,President,,DEM,Tulsi Gabbard,1,1,0,0,2
Schuylkill,Pottsville 3-2,President,,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 3-2,Attorney General,,DEM,Josh Shapiro,23,25,6,0,54
Schuylkill,Pottsville 3-2,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-2,Auditor General,,DEM,H. Scott Conklin,1,5,1,0,7
Schuylkill,Pottsville 3-2,Auditor General,,DEM,Michael Lamb,2,5,0,0,7
Schuylkill,Pottsville 3-2,Auditor General,,DEM,Tracie Fountain,4,4,0,0,8
Schuylkill,Pottsville 3-2,Auditor General,,DEM,Rose Rosie Marie Davis,3,0,1,0,4
Schuylkill,Pottsville 3-2,Auditor General,,DEM,Nina Ahmad,5,6,4,0,15
Schuylkill,Pottsville 3-2,Auditor General,,DEM,Christina M. Hartman,9,3,0,0,12
Schuylkill,Pottsville 3-2,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-2,State Treasurer,,DEM,Joe Torsella,21,23,6,0,50
Schuylkill,Pottsville 3-2,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-2,U.S. House,9,DEM,Laura Quick,12,12,2,0,26
Schuylkill,Pottsville 3-2,U.S. House,9,DEM,Gary Wegman,12,13,4,0,29
Schuylkill,Pottsville 3-2,U.S. House,9,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-2,State Senate,29,DEM,Write-in,1,1,0,0,2
Schuylkill,Pottsville 3-2,General Assembly,125,DEM,Write-in,3,8,0,0,11
Schuylkill,Pottsville 3-2,President,,REP,Donald J. Trump,28,6,0,0,34
Schuylkill,Pottsville 3-2,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Schuylkill,Pottsville 3-2,President,,REP,Bill Weld,0,0,0,0,0
Schuylkill,Pottsville 3-2,President,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-2,Attorney General,,REP,Heather Heidelbaugh,23,6,0,0,29
Schuylkill,Pottsville 3-2,Attorney General,,REP,Write-in,2,0,0,0,2
Schuylkill,Pottsville 3-2,Auditor General,,REP,Timothy Defoor,23,6,0,0,29
Schuylkill,Pottsville 3-2,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-2,State Treasurer,,REP,Stacy L. Garrity,24,6,0,0,30
Schuylkill,Pottsville 3-2,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-2,U.S. House,9,REP,Dan Meuser,26,5,0,0,31
Schuylkill,Pottsville 3-2,U.S. House,9,REP,Write-in,1,0,0,0,1
Schuylkill,Pottsville 3-2,State Senate,29,REP,Dave Argall,24,7,0,0,31
Schuylkill,Pottsville 3-2,State Senate,29,REP,Write-in,1,0,0,0,1
Schuylkill,Pottsville 3-2,General Assembly,125,REP,Herv Breault,1,0,0,0,1
Schuylkill,Pottsville 3-2,General Assembly,125,REP,Theresa Gaffney,5,1,0,0,6
Schuylkill,Pottsville 3-2,General Assembly,125,REP,Christy Joy,13,4,0,0,17
Schuylkill,Pottsville 3-2,General Assembly,125,REP,Joe Kerwin,10,2,0,0,12
Schuylkill,Pottsville 3-2,General Assembly,125,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-1,Registered Voters,,,,,,,,655
Schuylkill,Pottsville 3-1,Registered Voters,,DEM,,,,,,309
Schuylkill,Pottsville 3-1,Registered Voters,,REP,,,,,,251
Schuylkill,Pottsville 3-1,Registered Voters,,NPA,,,,,,95
Schuylkill,Pottsville 3-1,Ballots Cast,,,,122,76,19,3,220
Schuylkill,Pottsville 3-1,Ballots Cast,,DEM,,55,48,17,2,122
Schuylkill,Pottsville 3-1,Ballots Cast,,REP,,67,28,2,1,98
Schuylkill,Pottsville 3-1,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Pottsville 3-1,President,,DEM,Bernie Sanders,13,3,8,0,24
Schuylkill,Pottsville 3-1,President,,DEM,Joseph R. Biden,34,42,9,1,86
Schuylkill,Pottsville 3-1,President,,DEM,Tulsi Gabbard,4,0,0,0,4
Schuylkill,Pottsville 3-1,President,,DEM,Write-in,2,2,0,1,5
Schuylkill,Pottsville 3-1,Attorney General,,DEM,Josh Shapiro,47,44,17,2,110
Schuylkill,Pottsville 3-1,Attorney General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 3-1,Auditor General,,DEM,H. Scott Conklin,6,13,0,0,19
Schuylkill,Pottsville 3-1,Auditor General,,DEM,Michael Lamb,12,2,3,0,17
Schuylkill,Pottsville 3-1,Auditor General,,DEM,Tracie Fountain,6,9,4,0,19
Schuylkill,Pottsville 3-1,Auditor General,,DEM,Rose Rosie Marie Davis,2,7,2,0,11
Schuylkill,Pottsville 3-1,Auditor General,,DEM,Nina Ahmad,10,4,4,1,19
Schuylkill,Pottsville 3-1,Auditor General,,DEM,Christina M. Hartman,17,7,4,1,29
Schuylkill,Pottsville 3-1,Auditor General,,DEM,Write-in,0,1,0,0,1
Schuylkill,Pottsville 3-1,State Treasurer,,DEM,Joe Torsella,50,41,16,2,109
Schuylkill,Pottsville 3-1,State Treasurer,,DEM,Write-in,1,0,1,0,2
Schuylkill,Pottsville 3-1,U.S. House,9,DEM,Laura Quick,27,20,5,2,54
Schuylkill,Pottsville 3-1,U.S. House,9,DEM,Gary Wegman,25,23,12,0,60
Schuylkill,Pottsville 3-1,U.S. House,9,DEM,Write-in,0,1,0,0,1
Schuylkill,Pottsville 3-1,State Senate,29,DEM,Write-in,9,4,0,0,13
Schuylkill,Pottsville 3-1,General Assembly,125,DEM,Write-in,11,5,1,0,17
Schuylkill,Pottsville 3-1,President,,REP,Donald J. Trump,63,23,1,1,88
Schuylkill,Pottsville 3-1,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Schuylkill,Pottsville 3-1,President,,REP,Bill Weld,0,0,1,0,1
Schuylkill,Pottsville 3-1,President,,REP,Write-in,1,0,0,0,1
Schuylkill,Pottsville 3-1,Attorney General,,REP,Heather Heidelbaugh,58,25,2,1,86
Schuylkill,Pottsville 3-1,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-1,Auditor General,,REP,Timothy Defoor,59,24,2,0,85
Schuylkill,Pottsville 3-1,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-1,State Treasurer,,REP,Stacy L. Garrity,59,25,1,0,85
Schuylkill,Pottsville 3-1,State Treasurer,,REP,Write-in,0,0,1,0,1
Schuylkill,Pottsville 3-1,U.S. House,9,REP,Dan Meuser,62,25,2,1,90
Schuylkill,Pottsville 3-1,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-1,State Senate,29,REP,Dave Argall,62,23,1,0,86
Schuylkill,Pottsville 3-1,State Senate,29,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-1,General Assembly,125,REP,Herv Breault,3,1,0,0,4
Schuylkill,Pottsville 3-1,General Assembly,125,REP,Theresa Gaffney,23,8,0,1,32
Schuylkill,Pottsville 3-1,General Assembly,125,REP,Christy Joy,21,17,2,0,40
Schuylkill,Pottsville 3-1,General Assembly,125,REP,Joe Kerwin,20,2,0,0,22
Schuylkill,Pottsville 3-1,General Assembly,125,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-3,Registered Voters,,,,,,,,356
Schuylkill,Pottsville 3-3,Registered Voters,,DEM,,,,,,148
Schuylkill,Pottsville 3-3,Registered Voters,,REP,,,,,,171
Schuylkill,Pottsville 3-3,Registered Voters,,NPA,,,,,,37
Schuylkill,Pottsville 3-3,Ballots Cast,,,,80,52,8,3,143
Schuylkill,Pottsville 3-3,Ballots Cast,,DEM,,29,34,4,2,69
Schuylkill,Pottsville 3-3,Ballots Cast,,REP,,51,18,4,1,74
Schuylkill,Pottsville 3-3,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Pottsville 3-3,President,,DEM,Bernie Sanders,4,4,1,0,9
Schuylkill,Pottsville 3-3,President,,DEM,Joseph R. Biden,16,28,3,2,49
Schuylkill,Pottsville 3-3,President,,DEM,Tulsi Gabbard,2,0,0,0,2
Schuylkill,Pottsville 3-3,President,,DEM,Write-in,6,1,0,0,7
Schuylkill,Pottsville 3-3,Attorney General,,DEM,Josh Shapiro,20,29,3,1,53
Schuylkill,Pottsville 3-3,Attorney General,,DEM,Write-in,1,1,0,0,2
Schuylkill,Pottsville 3-3,Auditor General,,DEM,H. Scott Conklin,2,6,0,0,8
Schuylkill,Pottsville 3-3,Auditor General,,DEM,Michael Lamb,5,5,0,0,10
Schuylkill,Pottsville 3-3,Auditor General,,DEM,Tracie Fountain,5,6,1,0,12
Schuylkill,Pottsville 3-3,Auditor General,,DEM,Rose Rosie Marie Davis,1,2,0,0,3
Schuylkill,Pottsville 3-3,Auditor General,,DEM,Nina Ahmad,6,2,1,0,9
Schuylkill,Pottsville 3-3,Auditor General,,DEM,Christina M. Hartman,5,7,1,2,15
Schuylkill,Pottsville 3-3,Auditor General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 3-3,State Treasurer,,DEM,Joe Torsella,20,27,2,1,50
Schuylkill,Pottsville 3-3,State Treasurer,,DEM,Write-in,0,1,0,0,1
Schuylkill,Pottsville 3-3,U.S. House,9,DEM,Laura Quick,7,7,2,1,17
Schuylkill,Pottsville 3-3,U.S. House,9,DEM,Gary Wegman,17,24,2,1,44
Schuylkill,Pottsville 3-3,U.S. House,9,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 3-3,State Senate,29,DEM,Write-in,2,1,0,0,3
Schuylkill,Pottsville 3-3,General Assembly,125,DEM,Write-in,5,2,0,0,7
Schuylkill,Pottsville 3-3,President,,REP,Donald J. Trump,43,14,2,1,60
Schuylkill,Pottsville 3-3,President,,REP,Roque Rocky De La Fuente,1,1,1,0,3
Schuylkill,Pottsville 3-3,President,,REP,Bill Weld,3,3,0,0,6
Schuylkill,Pottsville 3-3,President,,REP,Write-in,1,0,1,0,2
Schuylkill,Pottsville 3-3,Attorney General,,REP,Heather Heidelbaugh,44,16,2,1,63
Schuylkill,Pottsville 3-3,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-3,Auditor General,,REP,Timothy Defoor,43,14,2,1,60
Schuylkill,Pottsville 3-3,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 3-3,State Treasurer,,REP,Stacy L. Garrity,45,15,2,1,63
Schuylkill,Pottsville 3-3,State Treasurer,,REP,Write-in,0,0,1,0,1
Schuylkill,Pottsville 3-3,U.S. House,9,REP,Dan Meuser,46,13,2,1,62
Schuylkill,Pottsville 3-3,U.S. House,9,REP,Write-in,0,1,1,0,2
Schuylkill,Pottsville 3-3,State Senate,29,REP,Dave Argall,49,14,1,1,65
Schuylkill,Pottsville 3-3,State Senate,29,REP,Write-in,0,0,2,0,2
Schuylkill,Pottsville 3-3,General Assembly,125,REP,Herv Breault,3,0,1,0,4
Schuylkill,Pottsville 3-3,General Assembly,125,REP,Theresa Gaffney,12,6,0,0,18
Schuylkill,Pottsville 3-3,General Assembly,125,REP,Christy Joy,24,11,3,1,39
Schuylkill,Pottsville 3-3,General Assembly,125,REP,Joe Kerwin,12,1,0,0,13
Schuylkill,Pottsville 3-3,General Assembly,125,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 4th,Registered Voters,,,,,,,,965
Schuylkill,Pottsville 4th,Registered Voters,,DEM,,,,,,463
Schuylkill,Pottsville 4th,Registered Voters,,REP,,,,,,313
Schuylkill,Pottsville 4th,Registered Voters,,NPA,,,,,,189
Schuylkill,Pottsville 4th,Ballots Cast,,,,160,73,22,2,257
Schuylkill,Pottsville 4th,Ballots Cast,,DEM,,74,49,16,1,140
Schuylkill,Pottsville 4th,Ballots Cast,,REP,,86,24,6,1,117
Schuylkill,Pottsville 4th,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Pottsville 4th,President,,DEM,Bernie Sanders,15,7,2,1,25
Schuylkill,Pottsville 4th,President,,DEM,Joseph R. Biden,47,42,12,0,101
Schuylkill,Pottsville 4th,President,,DEM,Tulsi Gabbard,4,0,0,0,4
Schuylkill,Pottsville 4th,President,,DEM,Write-in,5,0,0,0,5
Schuylkill,Pottsville 4th,Attorney General,,DEM,Josh Shapiro,61,44,16,1,122
Schuylkill,Pottsville 4th,Attorney General,,DEM,Write-in,2,0,0,0,2
Schuylkill,Pottsville 4th,Auditor General,,DEM,H. Scott Conklin,12,4,4,0,20
Schuylkill,Pottsville 4th,Auditor General,,DEM,Michael Lamb,9,10,0,0,19
Schuylkill,Pottsville 4th,Auditor General,,DEM,Tracie Fountain,5,12,3,0,20
Schuylkill,Pottsville 4th,Auditor General,,DEM,Rose Rosie Marie Davis,6,1,0,0,7
Schuylkill,Pottsville 4th,Auditor General,,DEM,Nina Ahmad,16,10,3,0,29
Schuylkill,Pottsville 4th,Auditor General,,DEM,Christina M. Hartman,18,9,5,1,33
Schuylkill,Pottsville 4th,Auditor General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 4th,State Treasurer,,DEM,Joe Torsella,59,43,14,1,117
Schuylkill,Pottsville 4th,State Treasurer,,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 4th,U.S. House,9,DEM,Laura Quick,30,20,8,0,58
Schuylkill,Pottsville 4th,U.S. House,9,DEM,Gary Wegman,35,28,8,1,72
Schuylkill,Pottsville 4th,U.S. House,9,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 4th,State Senate,29,DEM,Write-in,8,6,2,0,16
Schuylkill,Pottsville 4th,General Assembly,123,DEM,Peter PJ Symons Jr.,68,46,16,1,131
Schuylkill,Pottsville 4th,General Assembly,123,DEM,Write-in,3,0,0,0,3
Schuylkill,Pottsville 4th,President,,REP,Donald J. Trump,78,17,5,1,101
Schuylkill,Pottsville 4th,President,,REP,Roque Rocky De La Fuente,4,1,0,0,5
Schuylkill,Pottsville 4th,President,,REP,Bill Weld,1,5,0,0,6
Schuylkill,Pottsville 4th,President,,REP,Write-in,3,1,1,0,5
Schuylkill,Pottsville 4th,Attorney General,,REP,Heather Heidelbaugh,74,19,6,1,100
Schuylkill,Pottsville 4th,Attorney General,,REP,Write-in,1,1,0,0,2
Schuylkill,Pottsville 4th,Auditor General,,REP,Timothy Defoor,71,19,6,1,97
Schuylkill,Pottsville 4th,Auditor General,,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 4th,State Treasurer,,REP,Stacy L. Garrity,73,19,6,1,99
Schuylkill,Pottsville 4th,State Treasurer,,REP,Write-in,1,1,0,0,2
Schuylkill,Pottsville 4th,U.S. House,9,REP,Dan Meuser,74,18,6,1,99
Schuylkill,Pottsville 4th,U.S. House,9,REP,Write-in,1,1,0,0,2
Schuylkill,Pottsville 4th,State Senate,29,REP,Dave Argall,80,20,6,1,107
Schuylkill,Pottsville 4th,State Senate,29,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 4th,General Assembly,123,REP,John Leshko,43,11,2,0,56
Schuylkill,Pottsville 4th,General Assembly,123,REP,Tim Twardzik,41,9,4,1,55
Schuylkill,Pottsville 4th,General Assembly,123,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 5-1,Registered Voters,,,,,,,,693
Schuylkill,Pottsville 5-1,Registered Voters,,DEM,,,,,,345
Schuylkill,Pottsville 5-1,Registered Voters,,REP,,,,,,218
Schuylkill,Pottsville 5-1,Registered Voters,,NPA,,,,,,130
Schuylkill,Pottsville 5-1,Ballots Cast,,,,86,41,9,0,136
Schuylkill,Pottsville 5-1,Ballots Cast,,DEM,,38,29,9,0,76
Schuylkill,Pottsville 5-1,Ballots Cast,,REP,,48,12,0,0,60
Schuylkill,Pottsville 5-1,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Pottsville 5-1,President,,DEM,Bernie Sanders,6,3,2,0,11
Schuylkill,Pottsville 5-1,President,,DEM,Joseph R. Biden,25,23,5,0,53
Schuylkill,Pottsville 5-1,President,,DEM,Tulsi Gabbard,4,1,2,0,7
Schuylkill,Pottsville 5-1,President,,DEM,Write-in,2,2,0,0,4
Schuylkill,Pottsville 5-1,Attorney General,,DEM,Josh Shapiro,35,27,9,0,71
Schuylkill,Pottsville 5-1,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 5-1,Auditor General,,DEM,H. Scott Conklin,5,2,2,0,9
Schuylkill,Pottsville 5-1,Auditor General,,DEM,Michael Lamb,6,5,0,0,11
Schuylkill,Pottsville 5-1,Auditor General,,DEM,Tracie Fountain,7,7,0,0,14
Schuylkill,Pottsville 5-1,Auditor General,,DEM,Rose Rosie Marie Davis,2,1,0,0,3
Schuylkill,Pottsville 5-1,Auditor General,,DEM,Nina Ahmad,6,2,3,0,11
Schuylkill,Pottsville 5-1,Auditor General,,DEM,Christina M. Hartman,9,10,3,0,22
Schuylkill,Pottsville 5-1,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 5-1,State Treasurer,,DEM,Joe Torsella,32,27,9,0,68
Schuylkill,Pottsville 5-1,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Pottsville 5-1,U.S. House,9,DEM,Laura Quick,14,12,8,0,34
Schuylkill,Pottsville 5-1,U.S. House,9,DEM,Gary Wegman,23,15,1,0,39
Schuylkill,Pottsville 5-1,U.S. House,9,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 5-1,State Senate,29,DEM,Write-in,10,3,0,0,13
Schuylkill,Pottsville 5-1,General Assembly,123,DEM,Peter PJ Symons Jr.,35,27,9,0,71
Schuylkill,Pottsville 5-1,General Assembly,123,DEM,Write-in,1,0,0,0,1
Schuylkill,Pottsville 5-1,President,,REP,Donald J. Trump,44,9,0,0,53
Schuylkill,Pottsville 5-1,President,,REP,Roque Rocky De La Fuente,0,1,0,0,1
Schuylkill,Pottsville 5-1,President,,REP,Bill Weld,1,0,0,0,1
Schuylkill,Pottsville 5-1,President,,REP,Write-in,2,1,0,0,3
Schuylkill,Pottsville 5-1,Attorney General,,REP,Heather Heidelbaugh,41,10,0,0,51
Schuylkill,Pottsville 5-1,Attorney General,,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 5-1,Auditor General,,REP,Timothy Defoor,41,10,0,0,51
Schuylkill,Pottsville 5-1,Auditor General,,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 5-1,State Treasurer,,REP,Stacy L. Garrity,41,10,0,0,51
Schuylkill,Pottsville 5-1,State Treasurer,,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 5-1,U.S. House,9,REP,Dan Meuser,42,11,0,0,53
Schuylkill,Pottsville 5-1,U.S. House,9,REP,Write-in,1,1,0,0,2
Schuylkill,Pottsville 5-1,State Senate,29,REP,Dave Argall,43,10,0,0,53
Schuylkill,Pottsville 5-1,State Senate,29,REP,Write-in,0,0,0,0,0
Schuylkill,Pottsville 5-1,General Assembly,123,REP,John Leshko,26,6,0,0,32
Schuylkill,Pottsville 5-1,General Assembly,123,REP,Tim Twardzik,22,5,0,0,27
Schuylkill,Pottsville 5-1,General Assembly,123,REP,Write-in,0,1,0,0,1
Schuylkill,Pottsville 5-2,Registered Voters,,,,,,,,723
