county,office,district,party,candidate,election_day,mail,provisional,votes
Armstrong,Inspector of Election for Ford City Boro - #2,,REP,CATHERINE DILICK,278,69,0,347
Armstrong,Inspector of Election for Ford City Boro - #2,,WRITE-IN,SCATTER,3,4,0,7
Armstrong,Inspector of Election for Ford Cliff Boro,,WRITE-IN,SCATTER,11,1,0,12
Armstrong,Inspector of Election for Ford Cliff Boro,,WRITE-IN,ELIZABETH GOODMAN,7,0,0,7
Armstrong,Inspector of Election for Ford Cliff Boro,,WRITE-IN,KRISTEN STOUGHTON,6,0,0,6
Armstrong,Inspector of Election for Freeport Boro,,WRITE-IN,SCATTER,4,2,0,6
Armstrong,Inspector of Election for Freeport Boro,,WRITE-IN,CHRISTOPHER VORSE,1,0,0,1
Armstrong,Inspector of Election for Freeport Boro,,WRITE-IN,DAVID SNYDER,1,0,0,1
Armstrong,Inspector of Election for Freeport Boro,,WRITE-IN,KAREN HEILMAN,1,0,0,1
Armstrong,Inspector of Election for Freeport Boro,,WRITE-IN,GARY WALKER,1,0,0,1
Armstrong,Inspector of Election for Freeport Boro,,WRITE-IN,TOM BINZ,1,0,0,1
Armstrong,Inspector of Election for Freeport Boro,,WRITE-IN,KEITH WILLARD,1,0,0,1
Armstrong,Inspector of Election for Gilpin Twp - #1,,REP,RICH SZAREK,412,58,0,470
Armstrong,Inspector of Election for Gilpin Twp - #1,,WRITE-IN,SCATTER,9,1,0,10
Armstrong,Inspector of Election for Gilpin Twp - #2,,DEM,BEVERLY ANN BISH,127,40,0,167
Armstrong,Inspector of Election for Gilpin Twp - #2,,WRITE-IN,SCATTER,5,0,0,5
Armstrong,Inspector of Election for Hovey Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Kiski Twp - Horrell,,WRITE-IN,KIMBERLY LYTLE,11,1,0,12
Armstrong,Inspector of Election for Kiski Twp - Horrell,,WRITE-IN,SCATTER,9,1,0,10
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,SCATTER,2,4,0,6
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,JASON BUSH,1,0,0,1
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,MICHAEL DURAND,1,0,0,1
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills South,,WRITE-IN,SCATTER,5,0,0,5
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills South,,WRITE-IN,COREY MEHALICK,1,0,0,1
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills South,,WRITE-IN,BOB ROSS,1,0,0,1
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills South,,WRITE-IN,COREY CARNAHAN,1,0,0,1
Armstrong,Inspector of Election for Kiski Twp - Orchard Hills South,,WRITE-IN,RICHARD FRAIN,1,0,0,1
Armstrong,Inspector of Election for Kiski Twp - Spring Church,,WRITE-IN,SCATTER,18,1,0,19
Armstrong,Inspector of Election for Kiski Twp - Spring Church,,WRITE-IN,REBECCA GIPSON,7,2,0,9
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,SCATTER,5,2,0,7
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,JAMES CRAWFORD,2,0,0,2
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,FRED LAIRD,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,F LOUISE STEIM,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,BILL BLOSE,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,SCOTT DAVIS,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,WILLIAM HENRY,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 1st Ward,,WRITE-IN,DAVID SEESE,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 2nd Ward,,WRITE-IN,SCATTER,14,3,0,17
Armstrong,Inspector of Election for Kittanning Boro - 2nd Ward,,WRITE-IN,JOHN MCCOY III,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,SCATTER,5,2,0,7
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,ROB KNEPSHIELD,2,0,0,2
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,CRYSTAL KLINE,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,ADAM PECK,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,OGDEN ALWOOD,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,JAMIE OWEN,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,RON RUFFNER,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,FAY HENRY,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,BRET ATWOOD,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,MIKE JOHNS,1,0,0,1
Armstrong,Inspector of Election for Kittanning Boro - 4th Ward,,REP,JEAN BEERS,163,24,0,187
Armstrong,Inspector of Election for Kittanning Boro - 4th Ward,,WRITE-IN,scatter,3,1,0,4
Armstrong,Inspector of Election for Kittanning Twp,,REP,LYNNE BOYER,468,88,1,557
Armstrong,Inspector of Election for Kittanning Twp,,WRITE-IN,scatter,14,1,0,15
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,SCATTER,8,2,0,10
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,ISAAC RADY,1,0,0,1
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,BRIAN KUSH,1,0,0,1
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,THOMAS DAVIS,1,0,0,1
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,DALTON REEDY,1,0,0,1
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,ANGOLA NOVAK,1,0,0,1
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,MICHAEL T HANWDE,1,0,0,1
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,THOMAS GRAFT,1,0,0,1
Armstrong,Inspector of Election for Leechburg Boro,,WRITE-IN,MICHAEL PASSARELLI,1,0,0,1
Armstrong,Inspector of Election for Madison Twp,,WRITE-IN,GAIL TRAISTER,8,0,0,8
Armstrong,Inspector of Election for Madison Twp,,WRITE-IN,BETH SCHULTZ,8,0,0,8
Armstrong,Inspector of Election for Madison Twp,,WRITE-IN,SCATTER,3,1,0,4
Armstrong,Inspector of Election for Mahoning Twp,,DEM/REP,KENDRA CRAVENER,316,40,1,357
Armstrong,Inspector of Election for Mahoning Twp,,WRITE-IN,scatter,2,2,0,4
Armstrong,Inspector of Election for Manor Twp - North,,WRITE-IN,SCATTER,24,1,0,25
Armstrong,Inspector of Election for Manor Twp - North,,WRITE-IN,KEITH LIVENGOOD,3,0,0,3
Armstrong,Inspector of Election for Manor Twp - South #1,,WRITE-IN,SCATTER,11,2,0,13
Armstrong,Inspector of Election for Manor Twp - South #1,,WRITE-IN,BECKY GOOD,5,0,0,5
Armstrong,Inspector of Election for Manor Twp - South #2,,WRITE-IN,SCATTER,18,2,0,20
Armstrong,Inspector of Election for Manor Twp - South #2,,WRITE-IN,WILLIAM PERSEGHETTI,3,0,0,3
Armstrong,Inspector of Election for Manorville Boro,,WRITE-IN,SCATTER,2,0,0,2
Armstrong,Inspector of Election for Manorville Boro,,WRITE-IN,KATHIE OLINGER,1,0,0,1
Armstrong,Inspector of Election for Manorville Boro,,WRITE-IN,NANCY MANTINI,1,0,0,1
Armstrong,Inspector of Election for Manorville Boro,,WRITE-IN,GLEN KILGORE,1,0,0,1
Armstrong,Inspector of Election for Manorville Boro,,WRITE-IN,TOD GLADEZAWSKI,1,0,0,1
Armstrong,Inspector of Election for Manorville Boro,,WRITE-IN,ANDY ROCK,1,0,0,1
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,MARSHA DUFOUR,4,0,0,4
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,SCATTER,4,0,0,4
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,CAROLE KENNEDY,2,1,0,3
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,EDWARD STITT,2,0,0,2
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,JUSTIN MATSCHENER,1,0,0,1
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,ADAM SEEVERS,1,0,0,1
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,MATTHEW KERR,1,0,0,1
Armstrong,Inspector of Election for North Apollo Boro,,WRITE-IN,JO ELLEN VERGARI,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - East,,WRITE-IN,SCATTER,6,1,0,7
Armstrong,Inspector of Election for North Buffalo Twp - East,,WRITE-IN,JONAS GROFF,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - East,,WRITE-IN,RYAN BOWSER,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - East,,WRITE-IN,JOHN COLWELL,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - East,,WRITE-IN,KODIE CLAYPOOLE,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - West,,WRITE-IN,SCATTER,6,1,0,7
Armstrong,Inspector of Election for North Buffalo Twp - West,,WRITE-IN,DEBORAH L MILLER,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - West,,WRITE-IN,KEITH FICUS,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - West,,WRITE-IN,DALE SMITH,1,0,0,1
Armstrong,Inspector of Election for North Buffalo Twp - West,,WRITE-IN,JON YACKMACK,1,0,0,1
Armstrong,Inspector of Election for Parker City - 1st,,WRITE-IN,JOYCE FAIR,5,0,0,5
Armstrong,Inspector of Election for Parker City - 1st,,WRITE-IN,SCATTER,5,0,0,5
Armstrong,Inspector of Election for Parker City - 2nd,,WRITE-IN,TINA HEETER,3,0,0,3
Armstrong,Inspector of Election for Parker City - 2nd,,WRITE-IN,BROCK FELIX,2,0,0,2
Armstrong,Inspector of Election for Parker City - 2nd,,WRITE-IN,SCATTER,2,0,0,2
Armstrong,Inspector of Election for Parker City - 2nd,,WRITE-IN,MAXINE MILFORD,1,0,0,1
Armstrong,Inspector of Election for Parks Twp - Kepple Hill,,REP,CINDY M REILLY,219,45,0,264
Armstrong,Inspector of Election for Parks Twp - Kepple Hill,,WRITE-IN,SCATTER,8,1,0,9
Armstrong,Inspector of Election for Parks Twp - West,,WRITE-IN,SCATTER,13,1,0,14
Armstrong,Inspector of Election for Parks Twp - West,,WRITE-IN,KIP PARKER,8,0,0,8
Armstrong,Inspector of Election for Perry Twp,,WRITE-IN,DONNA EDMONDS,2,0,0,2
Armstrong,Inspector of Election for Perry Twp,,WRITE-IN,MARK ROBINSON,1,0,0,1
Armstrong,Inspector of Election for Perry Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Pine Twp,,REP,LISA ANN SLAGLE,93,7,0,100
Armstrong,Inspector of Election for Pine Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Plumcreek Twp,,REP,CONNIE M MARR,405,85,0,490
Armstrong,Inspector of Election for Plumcreek Twp,,WRITE-IN,SCATTER,15,3,0,18
Armstrong,Inspector of Election for Rayburn Twp,,REP,LISA COX,280,44,0,324
Armstrong,Inspector of Election for Rayburn Twp,,WRITE-IN,SCATTER,6,0,0,6
Armstrong,Inspector of Election for Redbank Twp,,REP,JANICE SNYDER,201,17,0,218
Armstrong,Inspector of Election for Redbank Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Rural Valley Boro,,WRITE-IN,SCATTER,2,0,0,2
Armstrong,Inspector of Election for Rural Valley Boro,,WRITE-IN,JOE DIMAIO,1,0,0,1
Armstrong,Inspector of Election for Rural Valley Boro,,WRITE-IN,GUY SPERA III,1,0,0,1
Armstrong,Inspector of Election for Rural Valley Boro,,WRITE-IN,KELLY ELKIN,1,0,0,1
Armstrong,Inspector of Election for South Bend Twp,,REP,CHARITY MEYER,157,10,0,167
Armstrong,Inspector of Election for South Bend Twp,,DEM,S INEZ TOWNSEND,92,19,0,111
Armstrong,Inspector of Election for South Bend Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for South Bethlehem Boro,,WRITE-IN,SCATTER,1,0,0,1
Armstrong,Inspector of Election for South Bethlehem Boro,,WRITE-IN,LONNY SHERMA,1,0,0,1
Armstrong,Inspector of Election for South Bethlehem Boro,,WRITE-IN,JAMIE TRAVIS,1,0,0,1
Armstrong,Inspector of Election for South Buffalo Twp - East,,REP,DAWN HOGG,321,34,1,356
Armstrong,Inspector of Election for South Buffalo Twp - East,,WRITE-IN,SCATTER,6,3,0,9
Armstrong,Inspector of Election for South Buffalo Twp - West,,WRITE-IN,SCATTER,9,5,0,14
Armstrong,Inspector of Election for South Buffalo Twp - West,,WRITE-IN,LARUE KAMINSKI,4,0,0,4
Armstrong,Inspector of Election for South Buffalo Twp - West,,WRITE-IN,DON MYERS,3,0,0,3
Armstrong,Inspector of Election for South Buffalo Twp - West,,WRITE-IN,MILES SIEMINSKI,2,0,0,2
Armstrong,Inspector of Election for South Buffalo Twp - West,,WRITE-IN,TRISH LINDSAY,1,1,0,2
Armstrong,Inspector of Election for South Buffalo Twp - West,,WRITE-IN,JARED BURCH,1,0,0,1
Armstrong,Inspector of Election for South Buffalo Twp - West,,WRITE-IN,DOLORES GREINER,0,0,0,0
Armstrong,Inspector of Election for Sugarcreek Twp,,REP,NANCY BOWSER,316,56,0,372
Armstrong,Inspector of Election for Sugarcreek Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Valley Twp,,WRITE-IN,SCATTER,1,2,0,3
Armstrong,Inspector of Election for Valley Twp,,WRITE-IN,AMBER SPIKER,2,0,0,2
Armstrong,Inspector of Election for Valley Twp,,WRITE-IN,BERNARD HETE,1,0,0,1
Armstrong,Inspector of Election for Valley Twp,,WRITE-IN,MARK DUREC,1,0,0,1
Armstrong,Inspector of Election for Valley Twp,,WRITE-IN,ANDREA CESSNA,1,0,0,1
Armstrong,Inspector of Election for Washington Twp,,DEM,IRENE TARR,148,35,0,183
Armstrong,Inspector of Election for Washington Twp,,REP,ESTHER HOGENMILLER,148,10,0,158
Armstrong,Inspector of Election for Washington Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Wayne Twp,,REP,NANCY A LIGHTNER,261,35,0,296
Armstrong,Inspector of Election for Wayne Twp,,WRITE-IN,SCATTER,18,2,0,20
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,SCATTER,12,3,0,15
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,CONNIE FOX,2,0,0,2
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,MIKE ZBORAN,1,1,0,2
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,BRENT BOWSER,2,0,0,2
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,JODY FARR,1,0,0,1
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,JON BEVINGTON,1,0,0,1
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,NICHOLAS TRANSUE,1,0,0,1
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,NANCY REESMAN,1,0,0,1
Armstrong,Inspector of Election for West Franklin Twp,,WRITE-IN,CAROL BOWSER,1,0,0,1
Armstrong,Inspector of Election for West Kittanning Boro,,REP,MARISA A CROOKS,332,46,1,379
Armstrong,Inspector of Election for West Kittanning Boro,,WRITE-IN,scatter,1,1,0,2
Armstrong,Inspector of Election for Worthington Boro,,REP,LINDA C KERR,122,11,0,133
Armstrong,Inspector of Election for Worthington Boro,,DEM,KAREN GRAFTON,55,17,0,72
Armstrong,Inspector of Election for Worthington Boro,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Justice of the Supreme Court Retention Election - Christine Donohue (Vote for,,,NO,10867,976,7,11850
Armstrong,Justice of the Supreme Court Retention Election - Christine Donohue (Vote for,,,YES,4759,1923,19,6701
Armstrong,Justice of the Supreme Court Retention Election - Kevin M Dougherty (Vote for,,,NO,10908,987,7,11902
Armstrong,Justice of the Supreme Court Retention Election - Kevin M Dougherty (Vote for,,,YES,4732,1926,20,6678
Armstrong,Justice of the Supreme Court Retention Election - David Wecht (Vote for 1),,,NO,10807,969,7,11783
Armstrong,Justice of the Supreme Court Retention Election - David Wecht (Vote for 1),,,YES,4806,1939,19,6764
Armstrong,Judge of the Superior Court Retention Election - Alice Beck Dubow (Vote for 1),,,NO,10122,908,8,11038
Armstrong,Judge of the Superior Court Retention Election - Alice Beck Dubow (Vote for 1),,,YES,5131,1913,19,7063
Armstrong,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,NO,10121,912,9,11042
Armstrong,Judge of the Commonwealth Court Retention Election - Michael H Wojcik,,,YES,5208,1897,18,7123
